Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Birss, Shane",2,3,7,9,,,,1.0,,,1.0,,1.0,,,6.0,4.0,,,,,,49.0
20,"Bowden, Patrick",4,2,3,7,,1.0,,,,3.0,2.0,2.0,,1.0,,2.0,4.0,,1.0,1.0,,1.0,64.0
42,"Boyd, Matthew",5,2,2,7,,,,2.0,1.0,1.0,1.0,,,,,3.0,3.0,,,1.0,,,53.0
17,"Cooney, Adam",16,5,11,27,3,,,4.0,2.0,2.0,6.0,2.0,3.0,,2.0,11.0,16.0,,1.0,2.0,1.0,,97.0
4,"Cross, Daniel",10,6,17,27,,,2.0,3.0,,2.0,4.0,7.0,5.0,3.0,,10.0,18.0,,1.0,1.0,,1.0,86.0
10,"Eagleton, Nathan",18,7,8,26,1,,,3.0,2.0,7.0,3.0,3.0,2.0,1.0,,9.0,17.0,1.0,,1.0,,1.0,100.0
18,"Faulkner, Cameron",8,3,1,9,1,2.0,,2.0,1.0,4.0,1.0,,2.0,,,5.0,5.0,,1.0,,,,63.0
9,"Gilbee, Lindsay",14,4,7,21,,,,3.0,5.0,1.0,1.0,1.0,1.0,,,3.0,12.0,,,3.0,5.0,,94.0
16,"Griffen, Ryan",6,2,7,13,,,,,2.0,2.0,1.0,2.0,,,,2.0,11.0,,,4.0,,2.0,95.0
25,"Hargrave, Ryan",7,6,8,15,3,,,2.0,1.0,3.0,,2.0,1.0,1.0,,6.0,9.0,,1.0,2.0,,,100.0
6,"Johnson, Brad",6,2,5,11,,1.0,,,1.0,3.0,2.0,2.0,,1.0,,6.0,5.0,1.0,,,,,100.0
36,"Lake, Brian",11,3,2,13,,,,,4.0,1.0,,4.0,,2.0,,1.0,11.0,,,6.0,1.0,,100.0
23,"McMahon, Jordan",16,8,5,21,,,,4.0,7.0,2.0,,2.0,,,,8.0,12.0,,,4.0,2.0,,100.0
27,"Minson, Will",1,,1,2,,,3.0,2.0,,,1.0,4.0,1.0,3.0,,2.0,,,,1.0,,,25.0
2,"Murphy, Robert",11,5,1,12,2,2.0,,1.0,1.0,5.0,,2.0,,,,3.0,8.0,,1.0,1.0,,1.0,100.0
24,"Rawlings, Jade",7,6,5,12,,,,1.0,4.0,,,,,,,2.0,9.0,,,5.0,,,100.0
1,"Ray, Farren",10,1,5,15,1,1.0,,,2.0,2.0,,4.0,,,,5.0,10.0,,,1.0,,1.0,75.0
30,"Robbins, Matthew",8,3,3,11,2,2.0,,3.0,,4.0,,4.0,2.0,4.0,,7.0,4.0,,1.0,,,1.0,100.0
5,"Smith, Rohan",13,7,6,19,2,2.0,,1.0,4.0,3.0,,2.0,,,,5.0,13.0,,,,1.0,1.0,100.0
31,"Street, Peter",5,1,7,12,,1.0,20.0,3.0,,3.0,4.0,4.0,1.0,1.0,,6.0,6.0,,,2.0,,,77.0
7,"West, Scott",15,8,21,36,,,,3.0,4.0,2.0,5.0,4.0,1.0,,1.0,11.0,24.0,,,2.0,,3.0,89.0
37,"Wight, Cameron",2,2,2,4,,,1.0,1.0,,,,1.0,1.0,,,1.0,3.0,,,,,,34.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,134,329,15,13.0,26.0,39.0,41.0,50.0,32.0,52.0,21.0,17.0,3.0,114.0,204.0,2.0,7.0,37.0,10.0,12.0,
Opposition,Opposition,203,102,163,366,17,16.0,40.0,42.0,38.0,57.0,38.0,47.0,17.0,21.0,3.0,117.0,240.0,14.0,26.0,30.0,5.0,12.0,
