Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",13,5,19,32,1,3.0,,5.0,1.0,2.0,6.0,2.0,6.0,,2.0,20.0,15.0,2.0,1.0,1.0,2.0,1.0,92.0
3,"Bartel, Jimmy",11,4,10,21,,1.0,,3.0,,4.0,1.0,5.0,1.0,2.0,,7.0,14.0,1.0,,1.0,,,82.0
24,"Blake, Mark",2,4,11,13,1,,10.0,1.0,,1.0,,,1.0,,,3.0,11.0,,,,,,55.0
35,"Chapman, Paul",15,4,7,22,4,,,3.0,,5.0,1.0,6.0,2.0,4.0,,7.0,15.0,,1.0,,1.0,,89.0
11,"Corey, Joel",19,3,15,34,,1.0,,3.0,2.0,6.0,7.0,3.0,4.0,1.0,,13.0,22.0,1.0,,3.0,1.0,1.0,83.0
44,"Enright, Corey",9,5,14,23,,,,2.0,3.0,1.0,2.0,,,,,4.0,19.0,,,2.0,,,91.0
2,"Harley, Tom",5,5,7,12,,,,,1.0,,1.0,2.0,,2.0,,6.0,6.0,2.0,,,,,88.0
8,"Hunt, Josh",11,5,8,19,,1.0,,4.0,6.0,1.0,,2.0,1.0,1.0,,6.0,12.0,2.0,,2.0,1.0,,89.0
20,"Johnson, Steve",15,6,3,18,2,2.0,,4.0,,5.0,1.0,5.0,2.0,2.0,,9.0,8.0,1.0,4.0,,,1.0,79.0
9,"Kelly, James",11,4,12,23,,,,5.0,2.0,3.0,,,,,,7.0,18.0,,,3.0,,,81.0
45,"Ling, Cameron",12,3,15,27,1,,1.0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,7.0,20.0,,,1.0,,1.0,89.0
13,"Lonergan, Tom",8,6,5,13,1,1.0,,2.0,,3.0,,1.0,2.0,1.0,,5.0,8.0,1.0,1.0,2.0,,1.0,87.0
4,"Mackie, Andrew",16,7,10,26,1,,,,3.0,4.0,,1.0,2.0,,,7.0,19.0,,1.0,3.0,2.0,,95.0
39,"Milburn, Darren",10,7,9,19,,,,4.0,3.0,1.0,,5.0,2.0,1.0,,5.0,13.0,,,2.0,,,85.0
21,"Mooney, Cameron",9,13,7,16,,3.0,,,,3.0,,6.0,,4.0,,7.0,8.0,6.0,7.0,,,2.0,91.0
6,"Ottens, Brad",2,5,12,14,,1.0,12.0,2.0,,,3.0,4.0,,3.0,,6.0,8.0,2.0,1.0,,,,64.0
32,"Prismall, Brent",12,5,20,32,1,,,2.0,1.0,6.0,1.0,1.0,1.0,,,5.0,28.0,,1.0,3.0,1.0,,72.0
33,"Rooke, Max",5,5,8,13,1,1.0,,3.0,,3.0,1.0,,1.0,,,3.0,10.0,1.0,1.0,1.0,,1.0,61.0
14,"Selwood, Joel",12,6,18,30,,,,6.0,1.0,7.0,6.0,,5.0,,3.0,15.0,15.0,,,7.0,,1.0,85.0
27,"Stokes, Mathew",10,5,7,17,1,,,1.0,,3.0,1.0,1.0,,1.0,,5.0,12.0,,2.0,,,1.0,77.0
7,"Taylor, Harry",4,2,5,9,,,,3.0,3.0,,,1.0,2.0,,,3.0,8.0,,,5.0,1.0,,86.0
5,"Varcoe, Travis",7,4,5,12,1,1.0,,3.0,,2.0,1.0,2.0,,,,2.0,9.0,,2.0,2.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,113,227,445,15,18.0,23.0,58.0,29.0,65.0,32.0,48.0,33.0,23.0,6.0,152.0,298.0,19.0,22.0,38.0,9.0,11.0,
Opposition,Opposition,172,88,187,359,7,7.0,35.0,47.0,47.0,39.0,32.0,64.0,23.0,33.0,,115.0,248.0,9.0,6.0,56.0,31.0,7.0,
