Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",10,5,5,15,,,,,,6.0,3.0,2.0,2.0,1.0,,7.0,10.0,1.0,,2.0,,,
5,"Buckley, Nathan",11,3,5,16,,,,4.0,2.0,6.0,5.0,2.0,1.0,,,7.0,11.0,1.0,,,,,
17,"Burns, Scott",10,3,10,20,,,,7.0,,2.0,7.0,,,,2.0,10.0,9.0,,,4.0,,,
8,"Clement, James",11,,6,17,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,4.0,12.0,,,1.0,,,
34,"Cloke, Jason",5,3,4,9,,,2.0,1.0,4.0,1.0,,2.0,,1.0,,5.0,4.0,2.0,,2.0,,,
13,"Cole, Richard",14,4,4,18,,,,1.0,4.0,1.0,3.0,3.0,1.0,,,11.0,8.0,,,2.0,3.0,,
32,"Cummings, Scott",1,,,1,,,,,,,,1.0,,1.0,,,,,,,,,
1,"Davis, Leon",13,4,3,16,1,4.0,,1.0,,3.0,2.0,5.0,,2.0,,7.0,9.0,,2.0,1.0,1.0,,
4,"Didak, Alan",10,5,3,13,3,2.0,,1.0,,4.0,,1.0,,,,3.0,9.0,,3.0,,,,
25,"Fraser, Josh",9,6,4,13,2,,3.0,,,5.0,1.0,2.0,1.0,2.0,,8.0,6.0,3.0,2.0,,,,
9,"Freeborn, Glenn",7,2,9,16,2,2.0,,4.0,1.0,1.0,4.0,2.0,2.0,,,8.0,8.0,,1.0,1.0,,,
26,"Johnson, Ben",8,2,4,12,,,,,1.0,2.0,,4.0,,,,4.0,9.0,,,2.0,2.0,,
18,"Licuria, Paul",12,4,11,23,,1.0,,3.0,3.0,3.0,1.0,5.0,,4.0,,7.0,14.0,,,1.0,1.0,,
24,"Lockyer, Tarkyn",15,5,8,23,1,2.0,1.0,3.0,2.0,4.0,3.0,3.0,,1.0,,10.0,12.0,,2.0,,1.0,,
27,"McGough, Mark",2,,3,5,,,,2.0,,3.0,1.0,1.0,,1.0,,3.0,3.0,,,,,,
12,"McKee, Steven",7,4,11,18,,,7.0,3.0,3.0,4.0,5.0,,1.0,,3.0,12.0,7.0,,,8.0,,,
11,"OBree, Shane",5,2,4,9,,,1.0,1.0,1.0,1.0,,2.0,,,,4.0,5.0,,,,2.0,,
35,"Prestigiacomo, Simon",2,,5,7,,,,3.0,1.0,,,1.0,1.0,1.0,,5.0,1.0,,,10.0,1.0,,
23,"Rocca, Anthony",7,4,2,9,2,,4.0,1.0,,4.0,1.0,2.0,1.0,1.0,,5.0,4.0,2.0,1.0,1.0,,,
29,"Scotland, Heath",14,6,10,24,,,,,5.0,4.0,2.0,2.0,1.0,,,9.0,15.0,,,1.0,,,
20,"Tarrant, Chris",6,3,1,7,2,1.0,,2.0,,,1.0,,,,,2.0,5.0,,3.0,2.0,,,
14,"Wakelin, Shane",10,3,1,11,,,,2.0,6.0,,1.0,3.0,1.0,2.0,,5.0,4.0,2.0,,5.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,68,113,302,13,15.0,18.0,40.0,36.0,55.0,40.0,44.0,13.0,18.0,5.0,136.0,165.0,11.0,14.0,43.0,11.0,,
Opposition,Opposition,176,72,108,284,8,12.0,43.0,32.0,37.0,47.0,37.0,33.0,18.0,13.0,1.0,103.0,175.0,8.0,7.0,55.0,12.0,,
