Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",7,2,,7,,,,3.0,,,,,,1.0,,,,,,,,,
21,"Bradley, Craig",17,3,8,25,,,1.0,,,,,,,,,,,,,,,,
20,"Brown, Fraser",6,2,4,10,,1.0,,2.0,,,,,,2.0,,,,,,,,,
39,"Christou, Ang",11,5,5,16,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
34,"De Iulio, Ron",2,,,2,,,,,,,,,,1.0,,,,,,,,,
12,"Gleeson, Adrian",13,2,8,21,2,,,1.0,,,,,3.0,1.0,,,,,,,,,
13,"Hanna, Mil",14,6,5,19,,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Heaver, Brent",17,2,5,22,4,2.0,,3.0,,,,,5.0,2.0,,,,,,,,,
33,"Hogg, Matthew",7,5,2,9,,,,1.0,,,,,,2.0,,,,,,,,,
4,"Kernahan, Stephen",13,10,7,20,6,2.0,4.0,,,,,,1.0,1.0,,,,,,,,,
44,"Madden, Justin",7,2,2,9,,,18.0,1.0,,,,,2.0,2.0,,,,,,,,,
5,"McKay, Andrew",9,4,7,16,,,,,,,,,,2.0,,,,,,,,,
22,"Powell, Tim",9,4,7,16,2,2.0,,1.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",11,4,6,17,,,,1.0,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",7,9,6,13,,,,1.0,,,,,,,,,,,,,,,
9,"Sholl, Brett",9,4,4,13,,,,2.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",11,4,5,16,,,,1.0,,,,,3.0,1.0,,,,,,,,,
11,"Spalding, Earl",10,7,12,22,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
38,"Welsh, Rohan",3,,2,5,,,,,,,,,,,,,,,,,,,
2,"Williams, Greg",18,4,14,32,,,,3.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,79,109,310,15,10.0,24.0,24.0,,,,,21.0,21.0,,,,,,,,,
Opposition,Opposition,211,71,123,334,14,14.0,18.0,27.0,,,,,21.0,21.0,,,,,,,,,
