Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 302d,18 (9-0-9 50.00%),,←,
2,"Crouch, Brad",19y 188d,8 (4-0-4 50.00%),2 (0.25),←,
26,"Douglas, Richard",26y 165d,130 (66-0-64 50.77%),91 (0.70),←,
38,"Grigg, Mitch",20y 200d,1 (1-0-0 100.00%),,←,
45,"Henderson, Ricky",24y 313d,53 (25-0-28 47.17%),37 (0.70),←,
24,"Jacobs, Sam",25y 102d,76 (38-0-38 50.00%),16 (0.21),59 (31-0-28 52.54%),13 (0.22)
4,"Jenkins, Josh",24y 163d,27 (15-0-12 55.56%),35 (1.30),←,
46,"Laird, Rory",19y 204d,12 (6-0-6 50.00%),1 (0.08),←,
27,"Lynch, Tom",22y 309d,25 (15-0-10 60.00%),38 (1.52),19 (11-0-8 57.89%),34 (1.79)
31,"Lyons, Jarryd",20y 364d,10 (7-0-3 70.00%),5 (0.50),←,
14,"Mackay, David",24y 361d,99 (58-0-41 58.59%),29 (0.29),←,
22,"Otten, Andy",24y 67d,63 (32-0-31 50.79%),9 (0.14),←,
40,"Porplyzia, Jason",28y 236d,125 (74-0-51 59.20%),180 (1.44),←,
25,"Rutten, Ben",30y 54d,210 (120-0-90 57.14%),8 (0.04),←,
9,"Sloane, Rory",23y 126d,73 (38-0-35 52.05%),43 (0.59),←,
33,"Smith, Brodie",21y 188d,48 (27-0-21 56.25%),9 (0.19),←,
12,"Talia, Daniel",21y 292d,48 (28-0-20 58.33%),3 (0.06),←,
1,"Tambling, Richard",26y 312d,121 (47-3-71 40.08%),61 (0.50),13 (6-0-7 46.15%),
5,"Thompson, Scott",30y 129d,239 (132-0-107 55.23%),143 (0.60),200 (114-0-86 57.00%),126 (0.63)
7,"van Berlo, Nathan",27y 45d,176 (100-0-76 56.82%),61 (0.35),←,
17,"Vince, Bernie",27y 292d,123 (65-0-58 52.85%),78 (0.63),←,
11,"Wright, Matthew",23y 219d,54 (28-0-26 51.85%),42 (0.78),←,
Totals,Totals,24y 127d,1739 (935-3-801 53.77%),891 (0.51),,
C,"Sanderson, Brenton",39y 144d,41 (25-0-16 60.98%),,←,
