West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",15,3,10,25,,1.0,,2.0,6.0,1.0,2.0,2.0,,,,3.0,18.0,,,2.0,,,91.0
15,"Cripps, Jamie",6,5,9,15,,1.0,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,12.0,,1.0,,,,82.0
27,"Darling, Jack",6,4,4,10,1,1.0,,2.0,,1.0,,4.0,,,,6.0,5.0,2.0,2.0,3.0,,1.0,91.0
18,"Ellis, Xavier",6,5,3,9,,,,2.0,3.0,2.0,1.0,,1.0,,,3.0,6.0,,,3.0,,,73.0
3,"Gaff, Andrew",16,3,18,34,,,,2.0,4.0,5.0,3.0,3.0,2.0,,,10.0,24.0,,,,,,92.0
33,"Hill, Josh",8,3,2,10,1,1.0,,2.0,,3.0,2.0,1.0,1.0,,,5.0,4.0,1.0,,3.0,2.0,,82.0
25,"Hurn, Shannon",11,5,3,14,,1.0,,,2.0,5.0,1.0,4.0,1.0,,,4.0,11.0,,1.0,3.0,,1.0,90.0
34,"Hutchings, Mark",8,,13,21,1,,,1.0,2.0,2.0,3.0,4.0,,3.0,,5.0,16.0,,,,1.0,,85.0
17,"Kennedy, Josh",5,6,4,9,,,,1.0,,2.0,,1.0,,,,2.0,7.0,1.0,3.0,1.0,,1.0,100.0
2,"LeCras, Mark",9,4,7,16,1,2.0,,2.0,1.0,1.0,3.0,,,,,8.0,8.0,,2.0,1.0,,1.0,92.0
7,"Masten, Chris",8,1,12,20,,,,1.0,1.0,,2.0,2.0,2.0,,,7.0,13.0,,,,,,83.0
20,"McGovern, Jeremy",6,4,4,10,2,,1.0,1.0,1.0,,,4.0,,1.0,,5.0,7.0,1.0,1.0,5.0,1.0,,74.0
9,"Naitanui, Nic",3,,1,4,,1.0,37.0,3.0,,3.0,3.0,1.0,1.0,1.0,,4.0,,,,5.0,,,80.0
11,"Priddis, Matt",9,,16,25,,1.0,,7.0,,3.0,7.0,2.0,1.0,1.0,,16.0,11.0,,,1.0,,,86.0
24 ↑,"Rosa, Matt",5,,6,11,,1.0,,,2.0,2.0,2.0,,1.0,,,3.0,8.0,,,,,1.0,31.0
31,"Schofield, Will",5,3,7,12,,,,1.0,3.0,,,3.0,,,,3.0,9.0,,,5.0,,,92.0
4,"Sheed, Dom",5,,6,11,,,,3.0,2.0,2.0,2.0,1.0,1.0,,,6.0,5.0,,,1.0,,,74.0
5,"Sheppard, Brad",10,5,5,15,,,,3.0,4.0,1.0,1.0,4.0,,,,3.0,13.0,,,11.0,,,90.0
13,"Shuey, Luke",9,2,17,26,1,1.0,,5.0,1.0,4.0,6.0,6.0,1.0,3.0,,13.0,12.0,,,,1.0,,83.0
22 ↓,"Sinclair, Callum",,,4,4,,,10.0,2.0,,,,,,,,4.0,1.0,,,3.0,,,58.0
12,"Wellingham, Sharrod",6,2,9,15,,,,,2.0,2.0,1.0,2.0,,,,4.0,11.0,,,5.0,,,85.0
6,"Yeo, Elliot",2,1,3,5,1,,1.0,2.0,1.0,,1.0,4.0,,4.0,,3.0,2.0,1.0,1.0,3.0,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,56,163,321,8,13.0,49.0,45.0,37.0,40.0,41.0,50.0,13.0,14.0,,120.0,203.0,6.0,11.0,55.0,6.0,5.0,
Opposition,Opposition,270,148,166,436,16,11.0,32.0,59.0,28.0,59.0,35.0,44.0,14.0,13.0,,136.0,301.0,18.0,17.0,62.0,3.0,15.0,
