Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 186d,63 (39-0-24 61.90%),17 (0.27),←,
21,"Barry, Leo",29y 8d,180 (105-0-75 58.33%),50 (0.28),←,
24,"Bolton, Jude",26y 73d,148 (81-1-66 55.07%),76 (0.51),←,
32,"Buchanan, Amon",23y 229d,57 (35-0-22 61.40%),27 (0.47),←,
23,"Chambers, Paul",23y 338d,41 (23-0-18 56.10%),5 (0.12),9 (6-0-3 66.67%),
28,"Crouch, Jared",28y 83d,191 (105-1-85 55.24%),45 (0.24),←,
2,"Davis, Nick",26y 58d,137 (70-0-67 51.09%),189 (1.38),66 (40-0-26 60.61%),104 (1.58)
12,"Fosdike, Nic",26y 90d,125 (67-1-57 54.00%),57 (0.46),←,
37,"Goodes, Adam",26y 139d,170 (93-1-76 55.00%),174 (1.02),←,
1,"Hall, Barry",29y 108d,188 (93-2-93 50.00%),451 (2.40),100 (59-1-40 59.50%),307 (3.07)
16,"Jolly, Darren",24y 202d,81 (43-0-38 53.09%),21 (0.26),33 (23-0-10 69.70%),10 (0.30)
17,"Kennelly, Tadhg",24y 330d,107 (66-0-41 61.68%),27 (0.25),←,
31,"Kirk, Brett",29y 214d,132 (75-1-56 57.20%),55 (0.42),←,
9,"Malceski, Nick",21y 285d,12 (11-0-1 91.67%),6 (0.50),←,
4,"Mathews, Ben",27y 179d,165 (91-1-73 55.45%),33 (0.20),←,
3,"McVeigh, Jarrad",21y 50d,42 (26-0-16 61.90%),18 (0.43),←,
5,"OKeefe, Ryan",25y 123d,102 (61-0-41 59.80%),110 (1.08),←,
19,"OLoughlin, Michael",29y 96d,231 (133-2-96 58.01%),390 (1.69),←,
25,"Richards, Ted",23y 136d,42 (25-0-17 59.52%),21 (0.50),9 (6-0-3 66.67%),2 (0.22)
30,"Roberts-Thomson, Lewis",22y 261d,57 (38-0-19 66.67%),6 (0.11),←,
13,"Schneider, Adam",22y 15d,61 (38-0-23 62.30%),58 (0.95),←,
10,"Williams, Paul",33y 54d,302 (147-3-152 49.17%),305 (1.01),113 (66-1-46 58.85%),82 (0.73)
Totals,Totals,25y 297d,2634 (1465-13-1156 55.62%),2141 (0.81),,
C,"Roos, Paul",42y 334d,93 (59-0-34 63.44%),,←,
