Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 227d,41 (20-0-21 48.78%),2 (0.05),←,
19,"Betts, Eddie",23y 253d,116 (40-2-74 35.34%),162 (1.40),←,
18,"Bower, Paul",22y 209d,53 (19-0-34 35.85%),3 (0.06),←,
44,"Carrazzo, Andrew",26y 234d,118 (42-2-74 36.44%),36 (0.31),←,
31,"Davies, Marcus",19y 122d,1 (1-0-0 100.00%),,←,
46,"Ellard, David",21y 146d,4 (3-0-1 75.00%),2 (0.50),←,
38,"Garlett, Jeff",21y 3d,26 (16-0-10 61.54%),42 (1.62),←,
4,"Gibbs, Bryce",21y 144d,85 (36-0-49 42.35%),40 (0.47),←,
16,"Grigg, Shaun",22y 109d,40 (17-0-23 42.50%),9 (0.22),←,
10,"Hadley, Richard",27y 130d,63 (34-2-27 55.56%),15 (0.24),22 (12-0-10 54.55%),5 (0.23)
22,"Hampson, Shaun",22y 138d,33 (16-0-17 48.48%),11 (0.33),←,
23,"Henderson, Lachie",20y 235d,30 (15-0-15 50.00%),18 (0.60),15 (7-0-8 46.67%),15 (1.00)
40,"Jamison, Michael",24y 56d,53 (25-0-28 47.17%),,←,
45,"Joseph, Aaron",21y 33d,42 (23-0-19 54.76%),5 (0.12),←,
5,"Judd, Chris",26y 332d,194 (115-2-77 59.79%),177 (0.91),60 (31-0-29 51.67%),39 (0.65)
3,"Murphy, Marc",23y 18d,98 (39-0-59 39.80%),78 (0.80),←,
12,"Robinson, Mitch",21y 60d,22 (13-0-9 59.09%),15 (0.68),←,
2,"Russell, Jordan",23y 273d,89 (36-1-52 41.01%),14 (0.16),←,
29,"Scotland, Heath",30y 16d,195 (74-1-120 38.21%),64 (0.33),142 (51-1-90 36.27%),52 (0.37)
6,"Simpson, Kade",26y 93d,129 (47-1-81 36.82%),76 (0.59),←,
30,"Waite, Jarrad",27y 183d,127 (39-2-86 31.50%),141 (1.11),←,
11,"Warnock, Robert",23y 199d,29 (15-0-14 51.72%),4 (0.14),8 (5-0-3 62.50%),
Totals,Totals,23y 229d,1588 (685-13-890 43.14%),914 (0.58),,
C,"Ratten, Brett",39y 26d,70 (33-0-37 47.14%),,←,
