Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 209d,28 (23-0-5 82.14%),2 (0.07),←,
10,"Brayshaw, Angus",27y 90d,147 (81-1-65 55.44%),47 (0.32),←,
37,"Chandler, Kade",23y 86d,14 (10-0-4 71.43%),6 (0.43),←,
31,"Fritsch, Bayley",26y 124d,112 (66-1-45 59.38%),182 (1.63),←,
6,"Grundy, Brodie",28y 359d,181 (92-2-87 51.38%),61 (0.34),4 (3-0-1 75.00%),1 (0.25)
14,"Hibberd, Michael",33y 96d,187 (95-2-90 51.34%),14 (0.07),103 (55-1-47 53.88%),3 (0.03)
12,"Hunter, Lachie",28y 117d,177 (95-0-82 53.67%),76 (0.43),4 (3-0-1 75.00%),3 (0.75)
23,"Jordon, James",22y 110d,49 (38-1-10 78.57%),14 (0.29),←,
15,"Langdon, Ed",27y 67d,136 (72-1-63 53.31%),61 (0.45),68 (47-1-20 69.85%),28 (0.41)
8,"Lever, Jake",27y 35d,140 (90-1-49 64.64%),4 (0.03),84 (52-1-31 62.50%),1 (0.01)
1,"May, Steven",31y 89d,195 (85-2-108 44.10%),23 (0.12),72 (47-1-24 65.97%),2 (0.03)
25,"McDonald, Tom",30y 203d,205 (92-1-112 45.12%),162 (0.79),←,
41,"McVee, Judd",19y 245d,4 (3-0-1 75.00%),,←,
30,"Neal-Bullen, Alex",27y 90d,132 (77-1-54 58.71%),92 (0.70),←,
13,"Oliver, Clayton",25y 261d,151 (87-1-63 57.95%),48 (0.32),←,
5,"Petracca, Christian",27y 95d,155 (87-1-67 56.45%),146 (0.94),←,
35,"Petty, Harry",23y 148d,52 (29-1-22 56.73%),8 (0.15),←,
36,"Pickett, Kysaiah",21y 311d,64 (44-1-19 69.53%),94 (1.47),←,
24,"Rivers, Trent",21y 253d,56 (41-1-14 74.11%),5 (0.09),←,
9,"Spargo, Charlie",23y 135d,87 (59-1-27 68.39%),58 (0.67),←,
32,"Sparrow, Tom",22y 313d,55 (37-1-17 68.18%),19 (0.35),←,
2,"van Rooyen, Jacob",19y 358d,2 (2-0-0 100.00%),5 (2.50),←,
7,"Viney, Jack",28y 361d,175 (76-1-98 43.71%),49 (0.28),←,
Totals,Totals,25y 212d,2504 (1381-21-1102 55.15%),1176 (0.47),,
C,"Goodwin, Simon",46y 104d,139 (80-1-58 57.91%),,138 (80-1-57 58.33%),
