Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",8,1,7,15,,,,2.0,,1.0,5.0,2.0,,,,7.0,8.0,,,,,1.0,39.0
11,"Beams, Dayne",7,1,13,20,1,,,2.0,1.0,1.0,2.0,3.0,,,,5.0,15.0,,1.0,,,,78.0
17,"Brown, Callum",7,1,6,13,,,,7.0,,2.0,1.0,2.0,1.0,1.0,,6.0,8.0,,,,,,74.0
25,"Crisp, Jack",14,10,15,29,,,,1.0,4.0,1.0,2.0,2.0,,1.0,,6.0,22.0,,,3.0,,,93.0
2,"de Goey, Jordan",13,7,2,15,1,3.0,,1.0,,6.0,2.0,3.0,1.0,1.0,,10.0,5.0,2.0,2.0,,2.0,1.0,87.0
5,"Elliott, Jamie",12,8,6,18,3,1.0,,4.0,,1.0,1.0,2.0,2.0,,,7.0,11.0,1.0,2.0,,,2.0,75.0
19,"Greenwood, Levi",13,7,8,21,,,,3.0,3.0,1.0,1.0,3.0,,,,7.0,16.0,2.0,,4.0,,,81.0
4,"Grundy, Brodie",8,3,14,22,,,35.0,2.0,1.0,2.0,6.0,4.0,1.0,2.0,,14.0,8.0,1.0,,1.0,,,83.0
32,"Hoskin-Elliott, Will",9,6,1,10,1,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,8.0,,1.0,2.0,,,78.0
38,"Howe, Jeremy",6,1,2,8,,,,1.0,4.0,1.0,,2.0,1.0,1.0,,5.0,2.0,1.0,,3.0,,,85.0
8,"Langdon, Tom",13,8,11,24,,1.0,,1.0,5.0,1.0,1.0,,,,,9.0,14.0,2.0,,5.0,,,87.0
37,"Maynard, Brayden",18,6,9,27,,,,3.0,3.0,1.0,1.0,5.0,,2.0,,10.0,18.0,,,9.0,,,90.0
41,"Mihocek, Brody",7,3,3,10,2,1.0,,1.0,,4.0,1.0,1.0,,,,6.0,6.0,,3.0,1.0,,1.0,92.0
30,"Moore, Darcy",13,7,8,21,,,,,3.0,3.0,,3.0,,2.0,1.0,8.0,12.0,2.0,,5.0,,,81.0
10,"Pendlebury, Scott",18,5,18,36,,,,5.0,1.0,11.0,5.0,2.0,1.0,,3.0,14.0,20.0,1.0,,,,,79.0
21,"Phillips, Tom",16,8,15,31,,,,1.0,2.0,6.0,1.0,6.0,,,,8.0,24.0,,,1.0,,1.0,90.0
20,"Reid, Ben",10,7,3,13,1,4.0,1.0,,,,,,1.0,,,9.0,5.0,4.0,4.0,1.0,,1.0,83.0
23,"Roughead, Jordan",5,3,10,15,,,1.0,6.0,4.0,1.0,,1.0,,,,3.0,10.0,,,4.0,,,91.0
22,"Sidebottom, Steele",15,11,14,29,1,,,4.0,1.0,4.0,,2.0,,,,5.0,24.0,,,2.0,,,88.0
1,"Stephenson, Jaidyn",12,6,2,14,4,2.0,,4.0,,2.0,1.0,1.0,1.0,,,8.0,6.0,2.0,3.0,1.0,,1.0,83.0
24,"Thomas, Josh",6,1,9,15,,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,4.0,12.0,,,1.0,,,82.0
7,"Treloar, Adam",18,3,17,35,1,,,5.0,,5.0,5.0,8.0,,1.0,2.0,18.0,19.0,1.0,,,3.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,113,193,441,15,18.0,37.0,55.0,34.0,58.0,36.0,54.0,11.0,12.0,6.0,172.0,273.0,19.0,16.0,43.0,5.0,8.0,
Opposition,Opposition,213,78,142,355,10,9.0,39.0,72.0,42.0,45.0,40.0,53.0,12.0,11.0,,148.0,200.0,10.0,11.0,55.0,1.0,8.0,
