Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 299d,40 (20-1-19 51.25%),2 (0.05),←,
5,"Bruhn, Tanner",19y 324d,18 (7-0-11 38.89%),5 (0.28),←,
17,"Callaghan, Finn",18y 355d,1 (0-0-1 0.00%),1 (1.00),←,
3,"Coniglio, Stephen",28y 122d,161 (73-1-87 45.65%),88 (0.55),←,
24,"de Boer, Matt",32y 37d,216 (122-5-89 57.64%),80 (0.37),78 (44-4-30 58.97%),32 (0.41)
30,"Flynn, Matt",24y 215d,15 (3-1-11 23.33%),6 (0.40),←,
12,"Green, Tom",21y 83d,29 (13-1-15 46.55%),14 (0.48),←,
19,"Haynes, Nick",29y 333d,169 (82-4-83 49.70%),10 (0.06),←,
37,"Hill, Bobby",22y 66d,35 (15-1-19 44.29%),30 (0.86),←,
27,"Himmelberg, Harry",25y 343d,110 (63-2-45 58.18%),138 (1.25),←,
23,"Hogan, Jesse",27y 63d,103 (47-0-56 45.63%),195 (1.89),13 (6-0-7 46.15%),25 (1.92)
39,"Idun, Connor",21y 261d,31 (14-1-16 46.77%),,←,
25,"Keeffe, Lachlan",32y 2d,83 (45-0-38 54.22%),16 (0.19),43 (20-0-23 46.51%),9 (0.21)
22,"Kelly, Josh",27y 63d,160 (86-3-71 54.69%),101 (0.63),←,
40,"Kennedy, Adam",29y 278d,133 (54-1-78 40.98%),13 (0.10),←,
33,"OHalloran, Xavier",21y 279d,24 (11-1-12 47.92%),6 (0.25),←,
36,"Perryman, Harry",23y 118d,75 (37-1-37 50.00%),19 (0.25),←,
26,"Riccardi, Jake",22y 160d,18 (8-0-10 44.44%),11 (0.61),←,
42,"Stein, Jake",28y 89d,14 (8-1-5 60.71%),,←,
14,"Taranto, Tim",24y 78d,103 (57-2-44 56.31%),45 (0.44),←,
15,"Taylor, Sam",22y 346d,58 (34-0-24 58.62%),1 (0.02),←,
8,"Ward, Callan",32y 6d,253 (113-4-136 45.45%),126 (0.50),193 (81-4-108 43.01%),93 (0.48)
6,"Whitfield, Lachie",27y 272d,172 (84-4-84 50.00%),64 (0.37),←,
Totals,Totals,25y 150d,2021 (996-34-991 49.28%),971 (0.48),,
C,"Cameron, Leon",49y 226d,189 (100-4-85 53.97%),,←,
