Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",23y 72d,61 (8-1-52 13.93%),14 (0.23),6 (1-0-5 16.67%),1 (0.17)
1,"Chapman, Nathan",22y 360d,66 (19-1-46 29.55%),15 (0.23),6 (1-0-5 16.67%),2 (0.33)
17,"Chick, Daniel",22y 81d,49 (20-1-28 41.84%),49 (1.00),←,
9,"Crawford, Shane",23y 235d,99 (47-1-51 47.98%),77 (0.78),←,
24,"Croad, Trent",18y 54d,6 (1-0-5 16.67%),2 (0.33),←,
32,"Dixon, Ben",20y 322d,16 (7-0-9 43.75%),14 (0.88),←,
19,"Dunstall, Jason",33y 261d,260 (174-1-85 67.12%),1221 (4.70),←,
5,"Harford, Daniel",21y 44d,59 (23-0-36 38.98%),23 (0.39),←,
13,"Hassall, Jon",24y 261d,70 (26-2-42 38.57%),13 (0.19),20 (7-0-13 35.00%),1 (0.05)
3,"Hay, Jonathan",18y 262d,10 (1-0-9 10.00%),2 (0.20),←,
2,"Holland, Nick",23y 277d,61 (24-1-36 40.16%),70 (1.15),←,
38,"Kilmartin, Haydon",24y 284d,4 (1-0-3 25.00%),,←,
37,"Lekkas, Angelo",21y 307d,31 (10-0-21 32.26%),3 (0.10),←,
15,"Lord, Aaron",22y 285d,60 (32-1-27 54.17%),49 (0.82),28 (9-0-19 32.14%),30 (1.07)
7,"McCabe, Luke",21y 265d,34 (15-0-19 44.12%),3 (0.09),←,
20,"Rawlings, Jade",20y 205d,9 (0-0-9 0.00%),11 (1.22),←,
10,"Robran, Jonathon",25y 193d,41 (17-0-24 41.46%),3 (0.07),←,
4,"Salmon, Paul",33y 102d,252 (140-3-109 56.15%),527 (2.09),43 (17-1-25 40.70%),18 (0.42)
29,"Tallis, Rayden",22y 327d,56 (22-0-34 39.29%),10 (0.18),←,
6,"Taylor, Richard",24y 292d,59 (24-1-34 41.53%),25 (0.42),←,
22,"Turvey, Nathan",20y 197d,2 (1-0-1 50.00%),,←,
30,"Woods, Tony",28y 304d,99 (40-1-58 40.91%),23 (0.23),68 (24-1-43 36.03%),13 (0.19)
Totals,Totals,23y 243d,1404 (652-14-738 46.44%),2154 (1.53),,
C,"Judge, Ken",40y 107d,51 (20-1-30 40.20%),,←,
