Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",2,,1,3,,1.0,,,,,,,,1.0,,,,,,,,,
7,"Allan, Ben",2,,3,5,,,,2.0,,,,,1.0,,,,,,,,,,
44,"Bandy, Daniel",12,8,7,19,1,,6.0,1.0,,,,,2.0,2.0,,,,,,,,,
18,"Brown, Michael",6,3,1,7,1,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
24,"Burton, Matthew",5,2,5,10,,,9.0,,,,,,2.0,,,,,,,,,,
42,"Callaghan, Craig",8,6,3,11,,2.0,,4.0,,,,,,2.0,,,,,,,,,
13,"Chisholm, Scott",5,2,5,10,,,,3.0,,,,,1.0,2.0,,,,,,,,,
19,"Dhurrkay, Gary",16,2,2,18,1,,,1.0,,,,,2.0,,,,,,,,,,
37,"Gale, Mark",11,2,2,13,,,,,,,,,,1.0,,,,,,,,,
3,"Harding, Greg",6,4,6,12,,,,1.0,,,,,,2.0,,,,,,,,,
14,"Hunter, Kingsley",8,5,1,9,2,2.0,,1.0,,,,,,,,,,,,,,,
11,"Kickett, Dale",16,4,8,24,,,,2.0,,,,,1.0,,,,,,,,,,
36,"Leach, Quenton",1,,3,4,,,,,,,,,,,,,,,,,,,
9,"Mann, Peter",10,6,6,16,3,3.0,2.0,3.0,,,,,1.0,1.0,2.0,,,,,,,,
43,"McGovern, Andrew",14,3,4,18,,,,1.0,,,,,3.0,3.0,,,,,,,,,
10,"OReilly, Stephen",5,3,4,9,,,,1.0,,,,,1.0,,,,,,,,,,
23,"Parker, Shane",7,6,10,17,,,,4.0,,,,,,,,,,,,,,,
40,"Sinclair, Jess",11,2,4,15,1,,,,,,,,2.0,2.0,,,,,,,,,
1,"Toia, Luke",9,2,7,16,1,,,5.0,,,,,,,,,,,,,,,
26,"Waterhouse, Clive",10,5,5,15,,1.0,,2.0,,,,,1.0,1.0,3.0,,,,,,,,
4,"Wills, Andrew",9,2,5,14,,,,4.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,67,92,265,10,11.0,18.0,37.0,,,,,19.0,20.0,5.0,,,,,,,,
Opposition,Opposition,173,62,124,297,9,8.0,23.0,36.0,,,,,20.0,19.0,1.0,,,,,,,,
