Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",15,4,8,23,,,1.0,2.0,,3.0,2.0,2.0,,2.0,,,,,,,,,
5,"Buckley, Nathan",12,1,2,14,,,,1.0,3.0,3.0,2.0,,1.0,,,,,,,,,,
17,"Burns, Scott",13,6,14,27,,,,2.0,4.0,3.0,6.0,2.0,,,,,,,,,,,
28,"Crosisca, Gavin",18,7,9,27,,,,1.0,,5.0,2.0,,2.0,2.0,,,,,,,,,
39,"Crow, Scott",16,10,5,21,2,,,,,4.0,4.0,2.0,1.0,1.0,,,,,,,,,
2,"Francis, Tony",6,2,2,8,2,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
43,"Godden, Luke",8,4,6,14,,,,,6.0,1.0,,,1.0,,,,,,,,,,
40,"King, Clinton",10,7,12,22,1,,,6.0,1.0,5.0,3.0,1.0,,,,,,,,,,,
33,"Liddell, Chad",4,2,4,8,,,,1.0,,,1.0,1.0,,,,,,,,,,,
8,"Mahoney, Josh",8,3,1,9,1,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,
27,"McDonald, Alex",3,,3,6,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,
48,"Michael, Mal",1,1,1,2,,,,1.0,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",5,7,12,17,2,,14.0,,,3.0,2.0,1.0,,2.0,2.0,,,,,,,,
6,"Patterson, Stephen",16,5,9,25,,1.0,1.0,,1.0,6.0,5.0,,,1.0,,,,,,,,,
35,"Prestigiacomo, Simon",3,3,5,8,,,1.0,1.0,1.0,,,,,,,,,,,,,,
46,"Raso, Frankie",9,5,1,10,,,,1.0,3.0,3.0,1.0,,,1.0,,,,,,,,,
3,"Richardson, Mark",19,13,3,22,1,,5.0,2.0,,6.0,4.0,2.0,,,,,,,,,,,
36,"Rocca, Saverio",18,12,1,19,5,2.0,6.0,2.0,,4.0,2.0,2.0,,1.0,,,,,,,,,
12,"Schauble, Andrew",5,2,5,10,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,
14,"Watson, Shane",13,6,2,15,5,2.0,,,,5.0,,,1.0,,1.0,,,,,,,,
22,"Wild, Jason",10,7,10,20,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,
10,"Williams, Paul",18,6,11,29,,,,2.0,6.0,3.0,,1.0,,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,113,126,356,19,10.0,30.0,28.0,28.0,60.0,39.0,20.0,8.0,13.0,6.0,,,,,,,,
Opposition,Opposition,173,70,73,246,4,14.0,37.0,21.0,40.0,37.0,37.0,20.0,13.0,8.0,,,,,,,,,
