Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",15,11,6,21,2,,16.0,1.0,,4.0,2.0,1.0,,,1.0,,,,,,,,
8,"Burns, Ronnie",5,1,5,10,3,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
2,"Colbert, Leigh",13,5,5,18,,1.0,,4.0,4.0,2.0,6.0,2.0,,2.0,,,,,,,,,
33,"Corrigan, Paul",7,2,4,11,,,1.0,5.0,,2.0,3.0,,,1.0,,,,,,,,,
43,"Finocchiaro, Tim",5,1,7,12,,,,,1.0,3.0,4.0,1.0,,,,,,,,,,,
7,"Graham, Ben",3,1,1,4,,,,4.0,2.0,,,1.0,1.0,,,,,,,,,,
22,"Hargreaves, Tim",3,,2,5,,,,3.0,,1.0,1.0,,,,,,,,,,,,
13,"Kilpatrick, Glenn",7,,5,12,,1.0,,4.0,,1.0,6.0,1.0,,,,,,,,,,,
29,"Lowther, Daniel",9,3,2,11,,,,4.0,1.0,3.0,3.0,,2.0,,,,,,,,,,
21,"Mansfield, Michael",7,3,4,11,,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,
17,"McGrath, Tim",10,4,5,15,,,,4.0,2.0,1.0,,1.0,,,,,,,,,,,
31,"Mensch, David",15,11,11,26,,1.0,10.0,3.0,,4.0,4.0,1.0,1.0,6.0,,,,,,,,,
39,"Milburn, Darren",5,2,6,11,,,,1.0,1.0,1.0,2.0,,3.0,,,,,,,,,,
23,"Pickering, Liam",26,3,6,32,,,,,3.0,4.0,8.0,3.0,3.0,,2.0,,,,,,,,
34,"Rahilly, James",2,,2,4,,,,,,1.0,,,,,,,,,,,,,
15,"Riccardi, Peter",15,3,5,20,,1.0,1.0,3.0,,6.0,8.0,1.0,2.0,,,,,,,,,,
27,"Sanderson, Brenton",13,7,8,21,,,,2.0,5.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,
12,"Sholl, Brad",8,2,2,10,2,,,2.0,2.0,2.0,,,1.0,2.0,,,,,,,,,
24,"Simpson, Hamish",1,,2,3,,,,,,,,1.0,,1.0,,,,,,,,,
37,"Simpson, Sean",6,2,4,10,,,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
14,"Spinks, Brett",10,9,4,14,6,2.0,,3.0,,3.0,,1.0,1.0,2.0,3.0,,,,,,,,
26,"Stoneham, Barry",4,4,5,9,,1.0,1.0,4.0,,1.0,,2.0,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,74,101,290,13,12.0,29.0,51.0,22.0,46.0,52.0,22.0,17.0,19.0,6.0,,,,,,,,
Opposition,Opposition,185,63,90,275,10,13.0,48.0,47.0,33.0,47.0,34.0,12.0,19.0,17.0,,,,,,,,,
