Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
44,"Arnot, Matt",21y 185d,9 (5-0-4 55.56%),5 (0.56),←,
12,"Astbury, David",24y 57d,39 (14-2-23 38.46%),7 (0.18),←,
11,"Batchelor, Jake",23y 70d,56 (28-2-26 51.79%),3 (0.05),←,
9,"Cotchin, Trent",25y 17d,135 (64-2-69 48.15%),80 (0.59),←,
39,"Drummond, Nathan",20y 95d,1 (0-0-1 0.00%),,←,
10,"Edwards, Shane",26y 181d,155 (63-5-87 42.26%),104 (0.67),←,
5,"Ellis, Brandon",21y 264d,69 (37-1-31 54.35%),26 (0.38),←,
22,"Gordon, Nathan",25y 71d,18 (11-0-7 61.11%),17 (0.94),16 (9-0-7 56.25%),16 (1.00)
24,"Griffiths, Ben",23y 219d,39 (22-0-17 56.41%),23 (0.59),←,
6,"Grigg, Shaun",27y 5d,128 (60-2-66 47.66%),56 (0.44),85 (42-2-41 50.59%),46 (0.54)
14,"Houli, Bachar",26y 347d,118 (56-3-59 48.73%),28 (0.24),92 (46-2-44 51.09%),19 (0.21)
28,"Hunt, Taylor",24y 170d,67 (51-0-16 76.12%),20 (0.30),4 (2-0-2 50.00%),1 (0.25)
27,"Lloyd, Sam",25y 52d,12 (6-0-6 50.00%),15 (1.25),←,
20,"Maric, Ivan",29y 110d,136 (77-1-58 56.99%),50 (0.37),59 (34-1-24 58.47%),22 (0.37)
4,"Martin, Dustin",23y 302d,112 (51-2-59 46.43%),121 (1.08),←,
36,"McDonough, Matt",21y 88d,9 (1-0-8 11.11%),1 (0.11),←,
33,"McIntosh, Kamdyn",21y 21d,4 (2-0-2 50.00%),3 (0.75),←,
26,"Miles, Anthony",23y 55d,27 (12-0-15 44.44%),6 (0.22),17 (11-0-6 64.71%),5 (0.29)
38,"Morris, Steven",26y 114d,68 (36-1-31 53.68%),8 (0.12),←,
18,"Rance, Alex",25y 197d,111 (47-2-62 43.24%),8 (0.07),←,
8,"Riewoldt, Jack",26y 175d,161 (68-4-89 43.48%),391 (2.43),←,
31,"Vlastuin, Nick",21y 5d,42 (23-0-19 54.76%),13 (0.31),←,
Totals,Totals,24y 77d,1516 (734-27-755 48.42%),985 (0.65),,
C,"Hardwick, Damien",42y 249d,116 (53-2-61 46.55%),,←,
