Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 359d,107 (51-0-56 47.66%),32 (0.30),←,
14,"Birchall, Grant",20y 138d,52 (31-0-21 59.62%),5 (0.10),←,
20,"Boyle, Tim",24y 138d,30 (18-0-12 60.00%),38 (1.27),←,
30,"Brown, Campbell",24y 291d,108 (50-0-58 46.30%),38 (0.35),←,
39,"Campbell, Robert",26y 12d,90 (47-0-43 52.22%),23 (0.26),←,
25,"Clarke, Tim",26y 73d,95 (43-0-52 45.26%),39 (0.41),←,
31,"Dew, Stuart",28y 301d,186 (108-3-75 58.87%),248 (1.33),6 (6-0-0 100.00%),3 (0.50)
8,"Ellis, Xavier",20y 107d,25 (19-0-6 76.00%),5 (0.20),←,
23,"Franklin, Lance",21y 136d,68 (34-0-34 50.00%),185 (2.72),←,
27,"Gilham, Stephen",23y 286d,41 (29-0-12 70.73%),1 (0.02),40 (29-0-11 72.50%),1 (0.03)
15,"Hodge, Luke",23y 365d,120 (56-0-64 46.67%),80 (0.67),←,
4,"Ladson, Rick",24y 117d,86 (40-0-46 46.51%),36 (0.42),←,
3,"Lewis, Jordan",22y 51d,71 (34-0-37 47.89%),22 (0.31),←,
5,"Mitchell, Sam",25y 246d,120 (57-0-63 47.50%),20 (0.17),←,
35,"Morton, Jarryd",19y 253d,4 (3-0-1 75.00%),,←,
29,"Murphy, Tom",22y 87d,19 (9-0-10 47.37%),3 (0.16),←,
7,"Osborne, Michael",25y 321d,88 (39-0-49 44.32%),40 (0.45),←,
34,"Renouf, Brent",20y 42d,1 (1-0-0 100.00%),,←,
33,"Rioli, Cyril",18y 336d,12 (11-0-1 91.67%),14 (1.17),←,
2,"Roughead, Jarryd",21y 143d,70 (37-0-33 52.86%),96 (1.37),←,
6,"Williams, Mark",25y 62d,85 (34-0-51 40.00%),198 (2.33),←,
11,"Young, Clinton",22y 119d,56 (32-0-24 57.14%),21 (0.38),←,
Totals,Totals,23y 148d,1534 (783-3-748 51.04%),1144 (0.75),,
C,"Clarkson, Alastair",40y 48d,80 (39-0-41 48.75%),,←,
