Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 290d,48 (12-1-35 26.04%),19 (0.40),←,
18,"Cross, Daniel",31y 13d,214 (99-3-112 46.96%),33 (0.15),4 (1-0-3 25.00%),
6,"Dawes, Chris",25y 331d,84 (56-1-27 67.26%),97 (1.15),13 (2-0-11 15.38%),14 (1.08)
14,"Dunn, Lynden",26y 333d,121 (31-2-88 26.45%),94 (0.78),←,
32,"Evans, Michael",21y 273d,15 (3-0-12 20.00%),6 (0.40),←,
8,"Frawley, James",25y 204d,122 (32-1-89 26.64%),6 (0.05),←,
41,"Georgiou, Alex",24y 70d,4 (1-0-3 25.00%),,←,
31,"Grimes, Jack",24y 336d,72 (15-2-55 22.22%),5 (0.07),←,
38,"Howe, Jeremy",23y 287d,60 (12-0-48 20.00%),65 (1.08),←,
45,"Jones, Matt",26y 176d,26 (3-0-23 11.54%),4 (0.15),←,
2,"Jones, Nathan",26y 82d,161 (38-3-120 24.53%),77 (0.48),←,
24,"Kennedy Harris, Jay",19y 22d,4 (1-0-3 25.00%),2 (0.50),←,
16,"Kent, Dean",20y 47d,17 (2-0-15 11.76%),11 (0.65),←,
25,"McDonald, Tom",21y 206d,43 (8-0-35 18.60%),,←,
13,"McKenzie, Jordie",23y 295d,70 (17-1-52 25.00%),10 (0.14),←,
21,"Pedersen, Cameron",27y 26d,30 (9-0-21 30.00%),26 (0.87),14 (2-0-12 14.29%),6 (0.43)
42,"Spencer, Jake",24y 185d,28 (3-0-25 10.71%),3 (0.11),←,
46,"Terlich, Dean",24y 120d,24 (3-0-21 12.50%),1 (0.04),←,
12,"Tyson, Dom",20y 308d,17 (2-0-15 11.76%),5 (0.29),4 (1-0-3 25.00%),1 (0.25)
23,"Vince, Bernie",28y 192d,133 (69-0-64 51.88%),81 (0.61),4 (1-0-3 25.00%),1 (0.25)
7,"Viney, Jack",19y 364d,15 (2-0-13 13.33%),3 (0.20),←,
4,"Watts, Jack",23y 17d,77 (19-2-56 25.97%),64 (0.83),←,
Totals,Totals,24y 123d,1385 (437-16-932 31.55%),612 (0.44),,
C,"Roos, Paul",50y 289d,206 (117-2-87 57.28%),,4 (1-0-3 25.00%),
