Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
34,"Armstrong, Harry",19y 56d,6 (1-0-5 16.67%),6 (1.00),←,
21,"Balta, Noah",25y 290d,115 (54-2-59 47.83%),39 (0.34),←,
41,"Banks, Sam",22y 129d,41 (9-0-32 21.95%),6 (0.15),←,
35,"Broad, Nathan",32y 116d,168 (92-3-73 55.65%),4 (0.02),←,
30,"Brown, Tom",22y 10d,40 (7-0-33 17.50%),9 (0.22),←,
44,"Campbell, Seth",20y 223d,41 (7-0-34 17.07%),33 (0.80),←,
48,"Green, Steely",21y 212d,24 (3-0-21 12.50%),15 (0.63),←,
2,"Hopper, Jacob",28y 184d,163 (75-3-85 46.93%),58 (0.36),49 (12-1-36 25.51%),16 (0.33)
24,"Hotton, Taj",19y 53d,5 (2-0-3 40.00%),3 (0.60),←,
19,"Lynch, Tom",32y 282d,234 (94-4-136 41.03%),482 (2.06),103 (57-3-43 56.80%),228 (2.21)
7,"Mansell, Rhyan",25y 66d,71 (18-1-52 26.06%),48 (0.68),←,
33,"McIntosh, Kamdyn",31y 128d,211 (112-3-96 53.79%),61 (0.29),←,
12,"Miller, Ben",25y 343d,67 (19-3-45 30.60%),9 (0.13),←,
25,"Nankervis, Toby",30y 362d,177 (95-2-80 54.24%),45 (0.25),165 (88-2-75 53.94%),42 (0.25)
3,"Prestia, Dion",32y 301d,235 (106-3-126 45.74%),75 (0.32),140 (80-3-57 58.21%),45 (0.32)
17,"Rioli, Maurice",22y 342d,47 (20-2-25 44.68%),30 (0.64),←,
5,"Ross, Jack",24y 340d,91 (39-2-50 43.96%),19 (0.21),←,
15,"Short, Jayden",29y 197d,188 (98-4-86 53.19%),38 (0.20),←,
40,"Sonsie, Tyler",22y 194d,38 (9-1-28 25.00%),10 (0.26),←,
14,"Taranto, Tim",27y 193d,171 (76-3-92 45.32%),88 (0.51),57 (17-1-39 30.70%),40 (0.70)
36,"Trezise, James",23y 55d,22 (5-0-17 22.73%),2 (0.09),←,
1,"Vlastuin, Nick",31y 112d,254 (136-4-114 54.33%),29 (0.11),←,
45,"Young, Tylar",26y 338d,33 (11-0-22 33.33%),,←,
Totals,Totals,26y 22d,2442 (1088-40-1314 44.55%),1109 (0.45),,
C,"Yze, Adem",47y 322d,45 (8-0-37 17.78%),,44 (7-0-37 15.91%),
