Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,7,4,15,,,,1.0,3.0,1.0,1.0,5.0,1.0,,,7.0,9.0,2.0,,3.0,,,97.0
15,"Amon, Karl",12,5,9,21,,,,7.0,2.0,5.0,4.0,3.0,1.0,,,5.0,16.0,,,1.0,,,81.0
14,"Bergman, Miles",9,5,9,18,,1.0,,,1.0,2.0,,4.0,1.0,,,8.0,10.0,2.0,,1.0,1.0,,78.0
10,"Boak, Travis",10,4,14,24,,2.0,,3.0,,4.0,5.0,2.0,2.0,1.0,,9.0,16.0,,1.0,1.0,1.0,,84.0
26,"Bonner, Riley",25,10,7,32,1,,,1.0,6.0,4.0,,2.0,,,,3.0,26.0,,,6.0,,,87.0
3,"Burton, Ryan",11,6,8,19,,,,2.0,5.0,2.0,1.0,3.0,,1.0,,4.0,14.0,,,2.0,,1.0,70.0
18,"Butters, Zak",11,3,7,18,,,,2.0,1.0,3.0,3.0,2.0,,,,7.0,9.0,,,1.0,,,87.0
33,"Byrne-Jones, Darcy",6,3,7,13,,,,4.0,2.0,1.0,2.0,2.0,1.0,,,5.0,8.0,,,2.0,,1.0,78.0
22,"Dixon, Charlie",9,4,2,11,2,1.0,5.0,4.0,,,,3.0,1.0,1.0,,3.0,8.0,1.0,3.0,2.0,,,97.0
28,"Drew, Willem",5,2,3,8,,,,8.0,1.0,,1.0,4.0,2.0,2.0,,3.0,5.0,,,,,,67.0
7,"Duursma, Xavier",5,3,11,16,,,,3.0,2.0,1.0,,1.0,,,,3.0,13.0,,,1.0,1.0,,77.0
13,"Fantasia, Orazio",6,2,,6,,1.0,,2.0,,2.0,,4.0,,1.0,,1.0,3.0,,1.0,,,1.0,76.0
9,"Gray, Robbie",9,3,8,17,,1.0,,6.0,,1.0,2.0,2.0,2.0,1.0,,7.0,12.0,,1.0,,,,80.0
5,"Houston, Dan",14,5,8,22,1,,,2.0,4.0,5.0,2.0,7.0,1.0,2.0,,10.0,10.0,1.0,,1.0,,,85.0
1,"Jonas, Tom",12,4,1,13,,,,2.0,5.0,,,4.0,1.0,1.0,,5.0,7.0,1.0,,7.0,,,94.0
38,"Ladhams, Peter",5,,4,9,,,18.0,1.0,,2.0,2.0,3.0,1.0,1.0,,6.0,1.0,,,5.0,,,74.0
29,"Lycett, Scott",2,2,12,14,,,26.0,9.0,,1.0,2.0,3.0,5.0,3.0,,10.0,5.0,,,5.0,,,74.0
4 ↓,"Marshall, Todd",9,3,4,13,1,1.0,,1.0,1.0,3.0,,2.0,1.0,,,5.0,8.0,1.0,2.0,1.0,,1.0,64.0
12,"McKenzie, Trent",11,5,1,12,,,,2.0,6.0,,,1.0,,,,3.0,5.0,1.0,,7.0,,,89.0
6,"Motlop, Steven",4,3,2,6,,,,2.0,,3.0,,1.0,,,,1.0,5.0,1.0,,1.0,,,78.0
2 ↑,"Powell-Pepper, Sam",1,,5,6,,,,1.0,,,1.0,2.0,,1.0,,4.0,2.0,,,,,,10.0
20,"Rozee, Connor",7,2,11,18,,,,4.0,,2.0,2.0,5.0,1.0,1.0,,11.0,9.0,1.0,,2.0,,,86.0
16,"Wines, Ollie",15,4,23,38,1,1.0,,5.0,2.0,6.0,7.0,5.0,1.0,,,16.0,21.0,,1.0,2.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,85,160,369,6,9.0,49.0,72.0,41.0,48.0,35.0,70.0,22.0,16.0,,136.0,222.0,11.0,9.0,51.0,3.0,4.0,
Opposition,Opposition,234,78,133,367,17,14.0,24.0,58.0,40.0,60.0,41.0,62.0,16.0,22.0,,166.0,199.0,18.0,14.0,63.0,10.0,12.0,
