Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",17,5,7,24,1,1.0,,4.0,5.0,3.0,4.0,1.0,,,,7.0,15.0,,1.0,1.0,1.0,,93.0
36,"Browne, Andrew",6,1,2,8,,,,4.0,,2.0,1.0,2.0,,2.0,,3.0,5.0,,,,,,65.0
33,"Farmer, Jeff",7,3,2,9,1,1.0,,3.0,,2.0,,4.0,2.0,1.0,,6.0,3.0,1.0,1.0,,1.0,,98.0
42,"Haddrill, Robert",7,2,6,13,,,,2.0,3.0,,,1.0,1.0,,,7.0,6.0,1.0,,5.0,,,100.0
4,"Hasleby, Paul",14,2,6,20,,,,1.0,3.0,4.0,5.0,,2.0,,,12.0,7.0,,,2.0,,,87.0
43,"Hayden, Roger",,,,,,,,,,,,,1.0,,,1.0,,,,,,,19.0
11,"Headland, Des",15,6,6,21,1,2.0,,4.0,2.0,9.0,3.0,1.0,1.0,,,9.0,11.0,,,1.0,4.0,,81.0
20,"Longmuir, Justin",11,5,3,14,1,1.0,5.0,2.0,,3.0,6.0,6.0,3.0,1.0,,9.0,5.0,2.0,2.0,2.0,,1.0,92.0
21,"Longmuir, Troy",,,2,2,,,,2.0,,,,,,,,1.0,1.0,,,,,,86.0
8,"McManus, Shaun",16,5,8,24,1,,,3.0,2.0,4.0,5.0,1.0,1.0,1.0,,8.0,13.0,,,1.0,,2.0,87.0
34,"Medhurst, Paul",4,,,4,,,,1.0,,1.0,1.0,5.0,,1.0,,2.0,2.0,,,3.0,,,100.0
23,"Parker, Shane",6,2,4,10,,,,4.0,4.0,,1.0,1.0,1.0,1.0,,6.0,4.0,,,3.0,,,100.0
29,"Pavlich, Matthew",9,3,3,12,,,,3.0,4.0,2.0,,6.0,1.0,3.0,,5.0,5.0,,1.0,1.0,,,98.0
12,"Polak, Graham",11,4,1,12,,,,4.0,2.0,,,1.0,2.0,,,6.0,3.0,1.0,,1.0,1.0,,100.0
31,"Sandilands, Aaron",5,3,6,11,,,20.0,4.0,1.0,1.0,3.0,,2.0,,,4.0,6.0,,,3.0,,2.0,78.0
3,"Schammer, Byron",5,2,3,8,,,,1.0,,1.0,1.0,2.0,,,,2.0,6.0,,,,,,34.0
35,"Siegert, Andrew",9,3,3,12,,,,1.0,4.0,1.0,2.0,1.0,,,,4.0,9.0,,,1.0,,,84.0
2,"Simmonds, Troy",5,2,1,6,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,3.0,,1.0,,,,94.0
13,"Smith, Dylan",5,1,6,11,,,,2.0,,1.0,,1.0,,1.0,,4.0,6.0,,,,,,35.0
22,"Thornton, Scott",4,1,5,9,,,,1.0,9.0,1.0,,,,,,5.0,2.0,,,1.0,,,90.0
19,"Walker, James",10,5,2,12,,,,4.0,3.0,1.0,2.0,2.0,1.0,2.0,,5.0,7.0,1.0,,4.0,,,100.0
1,"Webster, Luke",3,4,4,7,,,,2.0,,2.0,,1.0,,1.0,,2.0,4.0,,,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,59,80,249,6,9.0,26.0,54.0,44.0,39.0,35.0,38.0,19.0,15.0,,111.0,123.0,6.0,6.0,30.0,7.0,5.0,
Opposition,Opposition,200,84,131,331,13,15.0,30.0,57.0,33.0,59.0,37.0,53.0,15.0,19.0,6.0,138.0,193.0,14.0,13.0,36.0,13.0,8.0,
