Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",27y 237d,137 (43-1-93 31.75%),115 (0.84),32 (10-1-21 32.81%),35 (1.09)
42,"Boyd, Matthew",20y 320d,4 (0-0-4 0.00%),1 (0.25),←,
17,"Brown, Nathan",25y 153d,130 (62-3-65 48.85%),187 (1.44),←,
16,"Croft, Matthew",30y 137d,180 (92-5-83 52.50%),63 (0.35),←,
14,"Darcy, Luke",28y 1d,170 (81-4-85 48.82%),116 (0.68),←,
28,"Dimattina, Paul",28y 233d,125 (61-2-62 49.60%),55 (0.44),←,
10,"Eagleton, Nathan",24y 245d,121 (56-3-62 47.52%),97 (0.80),65 (30-1-34 46.92%),52 (0.80)
4,"Garlick, Simon",28y 94d,169 (83-3-83 50.00%),136 (0.80),125 (59-3-63 48.40%),109 (0.87)
13,"Giansiracusa, Daniel",21y 124d,49 (15-2-32 32.65%),52 (1.06),←,
9,"Gilbee, Lindsay",22y 5d,33 (13-1-19 40.91%),16 (0.48),←,
8,"Hahn, Mitch",22y 64d,44 (17-1-26 39.77%),12 (0.27),←,
25,"Hargrave, Ryan",21y 352d,31 (10-2-19 35.48%),9 (0.29),←,
22,"Harrison, Ben",28y 177d,130 (58-2-70 45.38%),54 (0.42),54 (20-2-32 38.89%),15 (0.28)
6,"Johnson, Brad",26y 360d,204 (97-5-102 48.77%),254 (1.25),←,
35,"Kretiuk, Steven",31y 9d,163 (88-4-71 55.21%),11 (0.07),←,
36,"Lake, Brian",21y 136d,10 (0-0-10 0.00%),6 (0.60),←,
29,"McGuinness, Kieran",20y 5d,14 (2-2-10 21.43%),6 (0.43),←,
2,"Murphy, Robert",21y 34d,53 (19-2-32 37.74%),11 (0.21),←,
15,"Power, Sam",20y 11d,20 (3-1-16 17.50%),4 (0.20),←,
30,"Robbins, Matthew",26y 66d,68 (29-2-37 44.12%),16 (0.24),61 (25-2-34 42.62%),16 (0.26)
5,"Smith, Rohan",30y 43d,228 (112-5-111 50.22%),210 (0.92),←,
7,"West, Scott",28y 241d,225 (108-4-113 48.89%),85 (0.38),←,
Totals,Totals,25y 89d,2308 (1049-54-1205 45.45%),1516 (0.66),,
C,"Rohde, Peter",38y 236d,16 (2-1-13 15.63%),,←,
