Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 282d,160 (92-2-66 58.13%),95 (0.59),115 (84-2-29 73.91%),71 (0.62)
31,"Andrews, Harris",28y 219d,230 (119-2-109 52.17%),11 (0.05),←,
10,"Ashcroft, Levi",18y 212d,18 (13-1-4 75.00%),10 (0.56),←,
8,"Ashcroft, Will",21y 73d,49 (37-1-11 76.53%),21 (0.43),←,
7,"Berry, Jarrod",27y 163d,177 (106-2-69 60.45%),71 (0.40),←,
23,"Cameron, Charlie",31y 13d,245 (159-3-83 65.51%),425 (1.73),172 (112-2-58 65.70%),338 (1.97)
5,"Dunkley, Josh",28y 190d,185 (114-2-69 62.16%),77 (0.42),69 (49-2-18 72.46%),12 (0.17)
3,"Fletcher, Jaspa",21y 144d,59 (42-2-15 72.88%),18 (0.31),←,
32,"Fort, Darcy",31y 346d,48 (33-1-14 69.79%),20 (0.42),40 (28-1-11 71.25%),14 (0.35)
27,"Gardiner, Darcy",29y 299d,174 (83-1-90 47.99%),14 (0.08),←,
30,"Hipwood, Eric",27y 308d,195 (112-2-81 57.95%),285 (1.46),←,
35,"Lester, Ryan",32y 326d,225 (112-2-111 50.22%),47 (0.21),←,
1,"Lohmann, Kai",22y 73d,48 (34-2-12 72.92%),47 (0.98),←,
20,"Marshall, Sam",19y 180d,2 (1-0-1 50.00%),,←,
6,"McCluggage, Hugh",27y 137d,200 (119-2-79 60.00%),125 (0.63),←,
46,"McInerney, Oscar",31y 8d,161 (105-2-54 65.84%),67 (0.42),←,
13,"Morris, Logan",20y 69d,36 (27-2-7 77.78%),58 (1.61),←,
9,"Neale, Lachie",32y 55d,290 (171-2-117 59.31%),134 (0.46),155 (106-2-47 69.03%),67 (0.43)
16,"Rayner, Cam",25y 270d,158 (100-2-56 63.92%),155 (0.98),←,
38,"Reville, Bruce",24y 146d,18 (16-1-1 91.67%),6 (0.33),←,
37,"Starcevich, Brandon",25y 359d,124 (86-0-38 69.35%),8 (0.06),←,
44,"Wilmot, Darcy",21y 199d,74 (52-2-20 71.62%),9 (0.12),←,
15,"Zorko, Dayne",36y 159d,295 (147-2-146 50.17%),236 (0.80),←,
Totals,Totals,26y 247d,3171 (1880-38-1253 59.29%),1939 (0.61),,
C,"Fagan, Chris",64y 25d,207 (123-2-82 59.90%),,←,
