Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 278d,259 (105-2-152 40.93%),264 (1.02),239 (101-2-136 42.68%),243 (1.02)
17,"Burns, Scott",31y 128d,204 (86-1-117 42.40%),121 (0.59),←,
8,"Clement, James",29y 238d,199 (81-0-118 40.70%),48 (0.24),115 (55-0-60 47.83%),10 (0.09)
32,"Cloke, Travis",19y 56d,20 (8-0-12 40.00%),13 (0.65),←,
19,"Davies, Ben",20y 79d,8 (2-0-6 25.00%),,←,
1,"Davis, Leon",24y 317d,105 (46-0-59 43.81%),120 (1.14),←,
4,"Didak, Alan",23y 74d,84 (45-0-39 53.57%),116 (1.38),←,
25,"Fraser, Josh",24y 115d,118 (61-0-57 51.69%),107 (0.91),←,
26,"Johnson, Ben",25y 25d,118 (61-0-57 51.69%),23 (0.19),←,
18,"Licuria, Paul",28y 116d,165 (70-0-95 42.42%),56 (0.34),155 (68-0-87 43.87%),54 (0.35)
24,"Lockyer, Tarkyn",26y 182d,124 (54-0-70 43.55%),65 (0.52),←,
3,"Lonie, Ryan",23y 57d,101 (51-0-50 50.50%),55 (0.54),←,
43,"Lumumba, Heritier",19y 166d,8 (4-0-4 50.00%),1 (0.13),←,
27,"Maxwell, Nick",22y 331d,35 (15-0-20 42.86%),7 (0.20),←,
11,"OBree, Shane",27y 46d,150 (71-0-79 47.33%),62 (0.41),131 (62-0-69 47.33%),59 (0.45)
35,"Prestigiacomo, Simon",28y 89d,164 (65-0-99 39.63%),3 (0.02),←,
21,"Richards, Guy",23y 40d,19 (8-0-11 42.11%),3 (0.16),←,
23,"Rocca, Anthony",28y 258d,189 (88-0-101 46.56%),304 (1.61),167 (77-0-90 46.11%),293 (1.75)
39,"Shaw, Heath",20y 154d,10 (4-0-6 40.00%),2 (0.20),←,
36,"Swan, Dane",22y 64d,35 (15-0-20 42.86%),8 (0.23),←,
20,"Tarrant, Chris",25y 224d,146 (68-0-78 46.58%),274 (1.88),←,
13,"Thomas, Dale",18y 313d,5 (4-0-1 80.00%),4 (0.80),←,
Totals,Totals,24y 302d,2266 (1012-3-1251 44.66%),1656 (0.73),,
C,"Malthouse, Mick",52y 256d,521 (290-4-227 56.05%),,143 (67-0-76 46.85%),
