Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",13,8,6,19,,,1.0,,1.0,5.0,1.0,1.0,1.0,,,6.0,13.0,,1.0,,1.0,2.0,78.0
18,"Betts, Eddie",6,1,5,11,1,2.0,,3.0,,2.0,2.0,4.0,1.0,3.0,,5.0,5.0,1.0,1.0,1.0,,2.0,84.0
16,"Brown, Luke",12,7,12,24,,,,1.0,2.0,,1.0,1.0,1.0,,,9.0,16.0,,,,,,81.0
23,"Cameron, Charlie",8,3,2,10,2,,,2.0,,3.0,,4.0,,1.0,,4.0,6.0,,1.0,2.0,1.0,,80.0
25,"Cheney, Kyle",12,9,6,18,,,,,1.0,2.0,,2.0,,1.0,,1.0,15.0,,,4.0,,,88.0
44,"Crouch, Matt",17,7,19,36,,2.0,,3.0,1.0,4.0,9.0,,1.0,,1.0,16.0,21.0,,,1.0,,,73.0
26,"Douglas, Richard",11,4,5,16,,1.0,,2.0,2.0,5.0,3.0,1.0,,1.0,,7.0,9.0,1.0,1.0,2.0,,,77.0
15,"Hartigan, Kyle",9,9,10,19,,,,4.0,2.0,1.0,,1.0,1.0,1.0,,4.0,15.0,2.0,,7.0,,,83.0
45,"Henderson, Ricky",10,7,10,20,,1.0,,,3.0,3.0,3.0,4.0,,,,8.0,12.0,1.0,1.0,2.0,,1.0,80.0
24,"Jacobs, Sam",16,6,8,24,1,1.0,27.0,4.0,,7.0,3.0,1.0,2.0,,,7.0,14.0,1.0,1.0,5.0,,,79.0
4,"Jenkins, Josh",20,13,4,24,7,3.0,2.0,,,1.0,,,2.0,,3.0,8.0,14.0,3.0,9.0,3.0,,1.0,93.0
29,"Laird, Rory",11,8,19,30,,,,,2.0,2.0,1.0,2.0,1.0,,,5.0,26.0,,,,,,77.0
6,"Lever, Jake",19,13,11,30,,,,,,3.0,,,1.0,,,6.0,23.0,2.0,,1.0,,,87.0
27,"Lynch, Tom",11,7,10,21,1,,,,1.0,3.0,1.0,3.0,1.0,,,5.0,16.0,,2.0,,,1.0,87.0
31,"Lyons, Jarryd",16,4,12,28,1,,,2.0,1.0,4.0,4.0,1.0,1.0,,,9.0,19.0,,,,,1.0,74.0
41,"McGovern, Mitch",6,7,1,7,1,3.0,,,1.0,1.0,,1.0,,1.0,,6.0,2.0,5.0,4.0,3.0,,2.0,78.0
30,"Milera, Wayne",6,4,6,12,,1.0,,4.0,,3.0,1.0,1.0,2.0,,,3.0,11.0,,1.0,,,3.0,75.0
11,"Seedsman, Paul",14,10,8,22,1,,,2.0,1.0,7.0,1.0,,2.0,,,4.0,19.0,,,1.0,2.0,1.0,78.0
9,"Sloane, Rory",15,7,17,32,1,,,8.0,1.0,3.0,3.0,3.0,2.0,,2.0,15.0,17.0,2.0,1.0,3.0,,,79.0
33,"Smith, Brodie",16,7,8,24,,1.0,,1.0,2.0,5.0,,3.0,2.0,,,5.0,19.0,1.0,,1.0,1.0,,86.0
12,"Talia, Daniel",18,17,8,26,,,,,2.0,2.0,,2.0,,1.0,,4.0,24.0,1.0,,3.0,,1.0,96.0
13,"Walker, Taylor",15,10,6,21,3,3.0,,,,3.0,,1.0,,,,9.0,10.0,3.0,5.0,2.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,281,168,193,474,19,19.0,30.0,36.0,23.0,69.0,33.0,36.0,21.0,9.0,6.0,146.0,326.0,23.0,28.0,41.0,5.0,16.0,
Opposition,Opposition,156,70,142,298,6,9.0,26.0,45.0,41.0,30.0,22.0,52.0,9.0,19.0,,108.0,184.0,12.0,8.0,39.0,9.0,4.0,
