North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",7,2,2,9,,,,5.0,,3.0,,1.0,1.0,,,1.0,8.0,,,,,,71.0
4,"Anthony, Liam",14,3,10,24,,,,1.0,1.0,1.0,6.0,2.0,,,,10.0,13.0,,,1.0,1.0,,73.0
28,"Bastinac, Ryan",8,,4,12,,,,3.0,,1.0,5.0,,1.0,,,8.0,4.0,,,,,,67.0
33,"Campbell, Matt",9,4,6,15,,,,1.0,,3.0,1.0,2.0,1.0,,,5.0,10.0,,,,1.0,,75.0
11,"Firrito, Michael",12,6,8,20,,,,2.0,3.0,5.0,2.0,2.0,2.0,1.0,,8.0,12.0,,,2.0,,,97.0
22,"Goldstein, Todd",6,6,9,15,,,12.0,5.0,4.0,,2.0,1.0,,,,9.0,5.0,2.0,,4.0,,,88.0
17,"Grima, Nathan",11,8,5,16,,,,1.0,1.0,,,,,,,2.0,13.0,,,8.0,,,83.0
31,"Hale, David",7,6,3,10,3,2.0,4.0,3.0,,2.0,1.0,2.0,1.0,2.0,,6.0,4.0,3.0,4.0,2.0,,1.0,96.0
6,"Hansen, Lachlan",8,11,11,19,,,,1.0,3.0,,,5.0,3.0,2.0,,6.0,14.0,2.0,,2.0,,,79.0
29,"Harvey, Brent",3,1,2,5,,,,2.0,1.0,2.0,,3.0,,2.0,,1.0,4.0,,,1.0,,,89.0
21,"Jones, Corey",4,3,2,6,1,,,7.0,1.0,1.0,,1.0,,,,2.0,4.0,,1.0,,,,91.0
1,"McIntosh, Hamish",5,1,11,16,,,31.0,1.0,,2.0,1.0,,1.0,,,5.0,10.0,1.0,,2.0,,,78.0
3,"Rawlings, Brady",14,8,20,34,,,,4.0,4.0,2.0,3.0,2.0,,,,4.0,28.0,,,,,,99.0
15,"Ross, Ben",6,3,2,8,,,,,1.0,2.0,1.0,1.0,1.0,,,3.0,6.0,1.0,,1.0,,,68.0
9,"Swallow, Andrew",7,4,10,17,,,,11.0,1.0,3.0,4.0,1.0,2.0,,,10.0,8.0,,,,,,82.0
12,"Thomas, Lindsay",8,2,3,11,1,,1.0,4.0,1.0,3.0,1.0,4.0,,3.0,,1.0,11.0,,,1.0,,,74.0
16,"Thompson, Scott",10,6,10,20,,,,,5.0,2.0,,3.0,3.0,,,9.0,11.0,,,3.0,,,91.0
14,"Urquhart, Gavin",7,4,3,10,,,,4.0,1.0,1.0,2.0,2.0,,1.0,,1.0,8.0,,1.0,1.0,,1.0,82.0
5,"Warren, Ben",8,7,6,14,,,,3.0,,1.0,,3.0,1.0,3.0,,3.0,11.0,,3.0,1.0,,,85.0
8,"Wells, Daniel",8,2,7,15,1,,,3.0,,1.0,2.0,3.0,1.0,,,4.0,11.0,,,2.0,1.0,1.0,80.0
19,"Wright, Sam",6,2,5,11,,,,3.0,,,2.0,2.0,,2.0,,2.0,8.0,,,2.0,,,86.0
7,"Ziebell, Jack",7,1,2,9,,,1.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,,3.0,6.0,,,2.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,90,141,316,6,3.0,49.0,67.0,28.0,37.0,34.0,44.0,20.0,19.0,,103.0,209.0,9.0,9.0,35.0,3.0,3.0,
Opposition,Opposition,251,142,191,442,23,5.0,39.0,52.0,29.0,54.0,31.0,51.0,19.0,20.0,6.0,133.0,306.0,17.0,23.0,40.0,19.0,13.0,
