Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 262d,61 (37-2-22 62.30%),65 (1.07),←,
16,"Barnard, Paul",23y 165d,19 (8-0-11 42.11%),6 (0.32),8 (5-0-3 62.50%),2 (0.25)
51,"Berbakov, Peter",22y 340d,16 (9-1-6 59.38%),,←,
8,"Bewick, Darren",28y 341d,159 (98-1-60 61.95%),260 (1.64),←,
34,"Blumfield, Justin",18y 246d,3 (2-0-1 66.67%),1 (0.33),←,
14,"Calthorpe, David",22y 345d,59 (33-2-24 57.63%),41 (0.69),←,
9,"Cockatoo-Collins, Che",21y 144d,46 (27-3-16 61.96%),63 (1.37),←,
36,"Cummings, Scott",22y 191d,38 (24-2-12 65.79%),81 (2.13),←,
22,"Doolan, Ben",23y 199d,65 (31-3-31 50.00%),10 (0.15),40 (24-2-14 62.50%),6 (0.15)
31,"Fletcher, Dustin",21y 81d,67 (43-3-21 66.42%),11 (0.16),←,
39,"Hardwick, Damien",23y 344d,42 (25-1-16 60.71%),9 (0.21),←,
1,"Harvey, Mark",31y 46d,192 (126-3-63 66.41%),167 (0.87),←,
5,"Hird, James",23y 174d,80 (47-4-29 61.25%),133 (1.66),←,
25,"Lucas, Scott",18y 210d,8 (5-0-3 62.50%),6 (0.75),←,
2,"Mercuri, Mark",22y 157d,74 (46-3-25 64.19%),104 (1.41),←,
24,"Misiti, Joe",21y 261d,80 (48-4-28 62.50%),34 (0.43),←,
43,"Morgan, Danny",21y 342d,11 (7-1-3 68.18%),2 (0.18),←,
10,"ODonnell, Gary",31y 76d,198 (121-4-73 62.12%),73 (0.37),←,
15,"Prior, Michael",22y 325d,25 (14-1-10 58.00%),5 (0.20),←,
21,"Wallis, Dean",26y 335d,67 (36-1-30 54.48%),26 (0.39),←,
4,"Wanganeen, Gavin",23y 39d,119 (68-3-48 58.40%),59 (0.50),←,
Totals,Totals,23y 255d,1429 (855-42-532 59.83%),1156 (0.81),,
C,"Sheedy, Kevin",48y 216d,370 (237-5-128 64.73%),,←,
