Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bairstow, Mark",22,2,7,29,2,1.0,,4.0,,,,,3.0,1.0,,,,,,,,,
27,"Bews, Andrew",16,2,8,24,,1.0,,,,,,,2.0,1.0,,,,,,,,,
30,"Bourke, Damian",8,7,7,15,,,21.0,,,,,,,4.0,2.0,,,,,,,,
40,"Brown, Paul",6,2,3,9,,,,,,,,,1.0,,,,,,,,,,
16,"Brownless, Bill",14,8,2,16,6,6.0,,,,,,,3.0,3.0,,,,,,,,,
7,"Couch, Paul",11,4,17,28,1,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
28,"Darcy, Tim",7,2,5,12,,,,,,,,,1.0,2.0,,,,,,,,,
29,"Hinkley, Ken",17,4,5,22,,,,1.0,,,,,,3.0,,,,,,,,,
32,"Hocking, Garry",13,4,13,26,,3.0,,,,,,,1.0,,,,,,,,,,
1,"Hocking, Steve",2,2,5,7,,,,,,,,,,2.0,,,,,,,,,
12,"Malakellis, Spiro",2,,2,4,,1.0,,,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",5,3,6,11,,1.0,,1.0,,,,,,2.0,,,,,,,,,
43,"Merriman, Russell",13,4,9,22,2,2.0,,5.0,,,,,3.0,1.0,,,,,,,,,
22,"Neeld, Mark",9,3,4,13,2,1.0,,1.0,,,,,,4.0,,,,,,,,,
20,"Rogers, Andrew",6,5,9,15,,,,2.0,,,,,,,,,,,,,,,
6,"Russell, Dwayne",9,2,3,12,,,,,,,,,,,,,,,,,,,
23,"Schulze, Michael",3,3,4,7,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
8,"Scott, Robert",12,5,10,22,,,,2.0,,,,,1.0,3.0,,,,,,,,,
26,"Stoneham, Barry",8,5,2,10,,,3.0,,,,,,4.0,1.0,,,,,,,,,
45,"Wills, Andrew",12,4,4,16,1,2.0,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,71,125,320,14,22.0,25.0,19.0,,,,,23.0,33.0,2.0,,,,,,,,
Opposition,Opposition,215,81,96,311,19,13.0,16.0,39.0,,,,,33.0,23.0,4.0,,,,,,,,
