Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
8,"Bianco, Trent",20y 136d,2 (1-0-1 50.00%),1 (0.50),←,
17,"Brown, Callum",23y 39d,61 (30-1-30 50.00%),21 (0.34),←,
14,"Cameron, Darcy",25y 322d,19 (7-1-11 39.47%),13 (0.68),18 (7-1-10 41.67%),13 (0.72)
25,"Crisp, Jack",27y 246d,165 (81-2-82 49.70%),51 (0.31),147 (74-2-71 51.02%),41 (0.28)
7,"Daicos, Josh",22y 191d,47 (22-1-24 47.87%),24 (0.51),←,
2,"de Goey, Jordan",25y 82d,109 (55-2-52 51.38%),150 (1.38),←,
5,"Elliott, Jamie",28y 288d,126 (73-2-51 58.73%),184 (1.46),←,
32,"Hoskin-Elliott, Will",27y 276d,148 (63-2-83 43.24%),139 (0.94),96 (51-2-43 54.17%),97 (1.01)
15,"Lynch, Max",22y 266d,2 (1-0-1 50.00%),,←,
44,"Madgen, Jack",28y 41d,30 (16-1-13 55.00%),1 (0.03),←,
37,"Maynard, Brayden",24y 258d,128 (62-2-64 49.22%),16 (0.13),←,
41,"Mihocek, Brody",28y 121d,70 (39-1-30 56.43%),108 (1.54),←,
30,"Moore, Darcy",25y 131d,101 (43-2-56 43.56%),65 (0.64),←,
28,"Murphy, Nathan",21y 172d,8 (4-0-4 50.00%),,←,
9,"Noble, John",24y 72d,34 (16-1-17 48.53%),3 (0.09),←,
10,"Pendlebury, Scott",33y 149d,328 (194-3-131 59.60%),181 (0.55),←,
27,"Poulter, Caleb",18y 236d,6 (2-0-4 33.33%),2 (0.33),←,
3,"Quaynor, Isaac",21y 141d,27 (10-0-17 37.04%),,←,
1,"Rantall, Jay",19y 360d,3 (1-0-2 33.33%),,←,
23,"Roughead, Jordan",30y 214d,190 (92-1-97 48.68%),35 (0.18),52 (29-1-22 56.73%),1 (0.02)
22,"Sidebottom, Steele",30y 154d,254 (152-4-98 60.63%),169 (0.67),←,
36,"Sier, Brayden",23y 175d,28 (15-0-13 53.57%),6 (0.21),←,
24,"Thomas, Josh",29y 247d,114 (67-2-45 59.65%),92 (0.81),←,
Totals,Totals,25y 140d,2000 (1046-28-926 52.30%),1261 (0.63),,
C,"Buckley, Nathan",48y 314d,217 (116-2-99 53.92%),,←,
