Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bartlett, Trent",,,1,1,,,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,,,
17,"Brown, Nathan",13,5,2,15,,,,,3.0,1.0,1.0,,1.0,,,3.0,11.0,,,,,,
19,"Contessa, Adam",9,5,5,14,,1.0,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,6.0,10.0,,,1.0,2.0,,
26,"Cox, Simon",8,5,2,10,2,,,3.0,,3.0,,,,1.0,,7.0,3.0,3.0,1.0,2.0,,,
11,"Curley, Todd",7,3,,7,4,,,3.0,1.0,1.0,,2.0,1.0,1.0,,5.0,2.0,2.0,3.0,1.0,,,
14,"Darcy, Luke",12,4,3,15,,,19.0,,3.0,5.0,2.0,1.0,2.0,2.0,,8.0,7.0,1.0,,3.0,,,
28,"Dimattina, Paul",16,4,3,19,,,,1.0,1.0,6.0,6.0,2.0,1.0,,,8.0,11.0,1.0,,2.0,,,
10,"Eagleton, Nathan",11,3,1,12,2,1.0,,2.0,1.0,3.0,1.0,1.0,,3.0,,5.0,7.0,,,,,,
32,"Ellis, Craig",6,3,4,10,,1.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,6.0,4.0,1.0,1.0,1.0,,,
4,"Garlick, Simon",3,1,,3,,1.0,,1.0,,2.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,
25,"Hunter, Kingsley",7,2,4,11,,,,,1.0,,1.0,2.0,,,,2.0,8.0,,,,,,
6,"Johnson, Brad",21,10,4,25,4,,,1.0,,7.0,1.0,2.0,,2.0,,7.0,16.0,2.0,4.0,3.0,,,
2,"Kolyniuk, Steven",7,1,1,8,2,2.0,,2.0,,1.0,,2.0,1.0,,,3.0,5.0,,,,,,
35,"Kretiuk, Steven",9,4,4,13,,,,,2.0,2.0,4.0,,,1.0,,3.0,8.0,,,1.0,,,
39,"Liberatore, Tony",7,,5,12,,,,4.0,3.0,2.0,,,2.0,1.0,,8.0,3.0,,,1.0,,,
33,"Macri, Christin",2,1,3,5,,,,1.0,,1.0,,1.0,2.0,,,4.0,1.0,1.0,,,,,
13,"Mahoney, Josh",3,3,1,4,1,2.0,,,,,,,,,,3.0,1.0,3.0,3.0,1.0,,,
36,"Romero, Jose",4,2,9,13,,,,1.0,1.0,,1.0,,1.0,1.0,,7.0,6.0,,,,1.0,,
5,"Smith, Rohan",11,8,4,15,,1.0,,1.0,,6.0,1.0,2.0,1.0,1.0,,8.0,8.0,2.0,,,1.0,,
8,"Southern, Daniel",3,,3,6,,,,1.0,2.0,,,,2.0,5.0,,4.0,2.0,,,1.0,1.0,,
7,"West, Scott",18,6,11,29,1,,,1.0,3.0,7.0,8.0,2.0,2.0,,2.0,9.0,20.0,1.0,,2.0,,,
15,"Wynd, Scott",4,2,5,9,,,15.0,1.0,,1.0,6.0,1.0,,,,7.0,2.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,72,75,256,16,14.0,34.0,27.0,26.0,50.0,35.0,25.0,19.0,23.0,2.0,115.0,137.0,18.0,12.0,21.0,6.0,,
Opposition,Opposition,196,102,79,275,17,16.0,20.0,37.0,30.0,53.0,31.0,26.0,23.0,19.0,4.0,111.0,163.0,24.0,21.0,19.0,8.0,,
