Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",30y,91 (38-1-52 42.31%),3 (0.03),←,
32,"Colyer, Travis",25y 270d,66 (32-1-33 49.24%),46 (0.70),←,
6,"Daniher, Joe",23y 78d,79 (28-1-50 36.08%),134 (1.70),←,
49,"Dea, Matt",25y 220d,56 (18-1-37 33.04%),2 (0.04),25 (5-0-20 20.00%),1 (0.04)
13,"Fantasia, Orazio",21y 249d,36 (9-1-26 26.39%),53 (1.47),←,
9,"Goddard, Brendon",32y 1d,298 (164-4-130 55.70%),154 (0.52),93 (38-1-54 41.40%),50 (0.54)
15,"Green, Josh",24y 270d,88 (33-0-55 37.50%),115 (1.31),7 (4-0-3 57.14%),8 (1.14)
36,"Hartley, Michael",23y 348d,24 (7-0-17 29.17%),1 (0.04),←,
21,"Heppell, Dyson",25y 7d,115 (55-2-58 48.70%),38 (0.33),←,
26,"Hooker, Cale",28y 220d,142 (63-2-77 45.07%),44 (0.31),←,
18,"Hurley, Michael",26y 354d,128 (60-3-65 48.05%),106 (0.83),←,
47,"Kelly, James",33y 143d,301 (193-1-107 64.29%),90 (0.30),28 (8-0-20 28.57%),2 (0.07)
22,"Leuenberger, Matthew",28y 348d,134 (41-1-92 30.97%),31 (0.23),26 (6-0-20 23.08%),4 (0.15)
43,"McDonald-Tipungwuti, Anthony",24y 29d,30 (8-0-22 26.67%),21 (0.70),←,
1,"McGrath, Andrew",18y 353d,8 (5-0-3 62.50%),1 (0.13),←,
45,"McKenna, Conor",21y 54d,19 (5-0-14 26.32%),5 (0.26),←,
7,"Merrett, Zach",21y 230d,68 (24-1-43 36.03%),24 (0.35),←,
23,"Myers, David",27y 325d,88 (45-0-43 51.14%),26 (0.30),←,
3,"Parish, Darcy",19y 300d,29 (7-0-22 24.14%),9 (0.31),←,
17,"Stewart, James",23y 78d,20 (10-0-10 50.00%),22 (1.10),2 (2-0-0 100.00%),4 (2.00)
4,"Watson, Jobe",32y 102d,208 (92-4-112 45.19%),111 (0.53),←,
11,"Zaharakis, David",27y 89d,156 (69-2-85 44.87%),105 (0.67),←,
Totals,Totals,25y 268d,2184 (1006-25-1153 46.06%),1141 (0.52),,
C,"Worsfold, John",48y 238d,312 (157-2-153 50.64%),,31 (8-0-23 25.81%),
