North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34 ↓,"Archer, Jackson",1,,,1,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,36.0
30,"Comben, Charlie",7,3,5,12,,,,,2.0,2.0,,5.0,1.0,4.0,,3.0,7.0,1.0,,6.0,,,97.0
5,"Daniel, Caleb",16,6,7,23,,,,,4.0,4.0,,2.0,,1.0,,3.0,13.0,,,,1.0,1.0,85.0
28,"Darling, Jack",2,1,3,5,,,2.0,,,2.0,1.0,5.0,,3.0,,4.0,3.0,,,,,,84.0
9,"Davies-Uniacke, Luke",9,3,19,28,,,,6.0,1.0,3.0,6.0,8.0,,4.0,1.0,18.0,12.0,,,1.0,,,89.0
42,"Dawson, Kallan",3,4,5,8,,,,2.0,2.0,,,2.0,1.0,2.0,,2.0,6.0,,,3.0,,,89.0
7,"Duursma, Zane",5,2,4,9,1,2.0,,,,2.0,1.0,1.0,,,,4.0,5.0,1.0,1.0,,,,65.0
17,"Hardeman, Riley",12,7,3,15,,,,2.0,2.0,1.0,,1.0,2.0,,,3.0,13.0,,,4.0,1.0,,79.0
41,"Konstanty, Jacob",4,1,1,5,,1.0,,2.0,,1.0,,2.0,,1.0,,2.0,3.0,,1.0,1.0,,1.0,62.0
20,"Larkey, Nick",6,5,4,10,2,,,,,2.0,,5.0,1.0,3.0,,6.0,5.0,,3.0,1.0,,2.0,94.0
39,"Maley, Finnbar",5,3,3,8,1,1.0,,2.0,,2.0,,1.0,1.0,1.0,,5.0,3.0,3.0,2.0,2.0,,,78.0
11,"McDonald, Luke",5,3,9,14,,,,1.0,1.0,,1.0,2.0,1.0,,,5.0,8.0,1.0,,6.0,,,85.0
10,"McKercher, Colby",6,3,5,11,1,,,2.0,,2.0,,1.0,,1.0,,2.0,10.0,,,,2.0,,84.0
2,"OSullivan, Finn",8,2,3,11,,,,4.0,4.0,3.0,,1.0,,1.0,,2.0,5.0,,,1.0,,,68.0
26,"Parker, Luke",9,4,11,20,,,,6.0,1.0,3.0,1.0,2.0,1.0,1.0,,6.0,16.0,,,1.0,,,82.0
29,"Phillips, Will",5,1,10,15,,,,9.0,1.0,,5.0,3.0,,2.0,,10.0,5.0,,,,,,60.0
24,"Powell, Tom",14,2,14,28,,,,9.0,1.0,7.0,6.0,5.0,1.0,1.0,,10.0,18.0,,2.0,2.0,,,82.0
8 ↑,"Scott, Bailey",1,1,2,3,,,,1.0,,,,,,,,1.0,3.0,,,2.0,,,50.0
3,"Sheezel, Harry",21,9,11,32,,,,5.0,4.0,2.0,,5.0,2.0,,,1.0,29.0,1.0,,2.0,,,90.0
12,"Simpkin, Jy",13,4,8,21,2,,,4.0,1.0,3.0,3.0,3.0,2.0,1.0,,10.0,11.0,,1.0,,,,88.0
15,"Stephens, Dylan",15,8,10,25,,,,1.0,4.0,4.0,,2.0,1.0,1.0,,2.0,22.0,,,,,1.0,89.0
38,"Xerri, Tristan",11,2,14,25,,,39.0,4.0,2.0,2.0,10.0,4.0,5.0,2.0,2.0,16.0,8.0,,,1.0,,,85.0
44,"Zurhaar, Cameron",7,3,2,9,2,1.0,,1.0,,1.0,,2.0,2.0,1.0,,7.0,4.0,,1.0,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,77,153,338,9,8.0,41.0,61.0,31.0,46.0,34.0,62.0,22.0,30.0,3.0,122.0,211.0,7.0,11.0,35.0,4.0,5.0,
Opposition,Opposition,194,90,174,368,9,11.0,26.0,68.0,36.0,41.0,30.0,56.0,30.0,22.0,3.0,127.0,238.0,5.0,13.0,40.0,9.0,6.0,
