Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Chisholm, Scott",26y 36d,73 (29-0-44 39.73%),26 (0.36),10 (5-0-5 50.00%),1 (0.10)
8,"Farmer, Jeff",22y 9d,76 (30-0-46 39.47%),146 (1.92),←,
20,"Febey, Matthew",29y 318d,136 (63-0-73 46.32%),42 (0.31),←,
21,"Febey, Steven",29y 318d,212 (109-0-103 51.42%),31 (0.15),←,
4,"Grgic, Brent",19y 268d,35 (16-0-19 45.71%),18 (0.51),←,
15,"Hopgood, Paul",25y 347d,104 (44-0-60 42.31%),10 (0.10),←,
27,"Ingerson, Anthony",29y 263d,115 (47-0-68 40.87%),40 (0.35),78 (31-0-47 39.74%),15 (0.19)
16,"Johnstone, Travis",18y 351d,22 (10-0-12 45.45%),18 (0.82),←,
7,"Kowal, Darren",27y 15d,101 (49-0-52 48.51%),44 (0.44),←,
36,"Leoncelli, Andrew",24y 351d,56 (25-0-31 44.64%),16 (0.29),←,
23,"McDonald, James",22y 271d,35 (19-0-16 54.29%),17 (0.49),←,
9,"Neitz, David",24y 162d,130 (59-0-71 45.38%),194 (1.49),←,
44,"Nicholson, Alistair",21y 121d,12 (5-0-7 41.67%),,←,
43,"Rigoni, Guy",24y 341d,39 (22-0-17 56.41%),11 (0.28),←,
24,"Robertson, Russell",20y 221d,28 (15-0-13 53.57%),28 (1.00),←,
5,"Schwarz, David",26y 344d,106 (47-1-58 44.81%),167 (1.58),←,
10,"Seecamp, Marcus",26y 341d,132 (51-0-81 38.64%),17 (0.13),81 (33-0-48 40.74%),7 (0.09)
1,"Shanahan, Jamie",31y 209d,154 (82-1-71 53.57%),,29 (18-0-11 62.07%),
26,"Ward, Daniel",21y 359d,14 (5-0-9 35.71%),2 (0.14),←,
34,"White, Jeff",22y 134d,68 (34-0-34 50.00%),41 (0.60),36 (21-0-15 58.33%),23 (0.64)
22,"Woewodin, Shane",22y 356d,61 (26-0-35 42.62%),19 (0.31),←,
13,"Yze, Adem",21y 285d,86 (36-0-50 41.86%),35 (0.41),←,
Totals,Totals,24y 246d,1795 (823-2-970 45.85%),922 (0.51),,
C,"Daniher, Neale",38y 138d,39 (22-0-17 56.41%),,←,
