Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",8,3,4,12,,,,5,,4.0,1.0,1.0,,1.0,,3,10,,,1.0,,,86.0
18,"Cross, Daniel",10,7,10,20,,,2.0,4,3.0,3.0,,2.0,1.0,,,4,16,,2.0,4.0,,2.0,83.0
6,"Dawes, Chris",7,6,4,11,,1.0,,8,,4.0,,2.0,1.0,1.0,,5,7,1.0,1.0,,,1.0,90.0
14,"Dunn, Lynden",22,11,7,29,,,,2,16.0,1.0,,2.0,,,3.0,9,12,2.0,,7.0,3.0,,100.0
8,"Frawley, James",11,9,5,16,2.0,1.0,,2,,2.0,,1.0,,1.0,,5,11,1.0,2.0,2.0,,,91.0
20,"Garland, Colin",9,4,2,11,,,,2,2.0,,,2.0,,1.0,,4,6,1.0,,4.0,,1.0,89.0
31,"Grimes, Jack",13,5,6,19,1.0,1.0,,1,5.0,1.0,1.0,,2.0,,,7,11,,1.0,6.0,1.0,,90.0
38,"Howe, Jeremy",12,8,7,19,,,,2,6.0,,,1.0,,,,6,12,2.0,,4.0,,,96.0
40,"Jamar, Mark",2,1,4,6,,,42.0,5,,1.0,2.0,1.0,1.0,,,2,4,,,3.0,,,84.0
39,"Jetta, Neville",11,4,3,14,,,,5,1.0,1.0,1.0,,2.0,,,3,10,,,6.0,,,89.0
45,"Jones, Matt",10,7,4,14,,,,2,3.0,,1.0,2.0,,1.0,,4,11,,,1.0,1.0,,74.0
2,"Jones, Nathan",11,3,16,27,1.0,,,5,4.0,,8.0,1.0,3.0,1.0,1.0,13,14,,1.0,1.0,2.0,1.0,82.0
16,"Kent, Dean",12,7,6,18,2.0,,,3,,5.0,,4.0,1.0,1.0,,4,14,,1.0,,3.0,1.0,75.0
25,"McDonald, Tom",12,8,6,18,,,,2,3.0,,,3.0,,1.0,,3,15,1.0,,11.0,1.0,,97.0
13,"McKenzie, Jordie",3,1,10,13,,,,1,,1.0,1.0,1.0,,1.0,,9,4,,,1.0,,1.0,83.0
21,"Pedersen, Cameron",6,5,10,16,2.0,1.0,4.0,1,,2.0,1.0,6.0,,3.0,,9,8,2.0,2.0,2.0,,,90.0
27 ↓,"Riley, Aidan",2,1,1,3,,1.0,,2,1.0,,,,1.0,,,2,1,,,,,,47.0
3 ↑,"Salem, Christian",3,2,1,4,1.0,,,3,,1.0,,1.0,,,,1,3,,1.0,3.0,,,37.0
12,"Tyson, Dom",13,3,11,24,,1.0,,6,3.0,2.0,8.0,2.0,1.0,1.0,,10,14,1.0,1.0,2.0,,,81.0
23,"Vince, Bernie",9,1,7,16,1.0,,,6,2.0,,2.0,2.0,,1.0,,6,10,,,,,,77.0
7,"Viney, Jack",11,9,14,25,,,,5,2.0,5.0,,2.0,,,,5,20,1.0,,,,,78.0
4,"Watts, Jack",11,6,6,17,2.0,,,2,2.0,3.0,,2.0,1.0,1.0,,5,12,,,1.0,,,82.0
Totals,Totals,208,111,144,352,12.0,6.0,48.0,74,53.0,36.0,26.0,38.0,14.0,15.0,4.0,119,225,12.0,12.0,59.0,11.0,7.0,
Opposition,Opposition,222,95,147,369,10.0,17.0,37.0,83,21.0,69.0,40.0,41.0,15.0,14.0,2.0,151,220,14.0,13.0,48.0,4.0,9.0,
