Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",12,2,7,19,,,,5.0,,2.0,1.0,7.0,,2.0,,8.0,9.0,,,,,,83.0
50,"Brown, Ben",10,6,1,11,2,2.0,,2.0,,2.0,,2.0,1.0,1.0,,5.0,6.0,1.0,4.0,3.0,,,82.0
31,"Fritsch, Bayley",8,1,4,12,2,1.0,,2.0,,1.0,1.0,4.0,1.0,,,6.0,5.0,,1.0,,,,81.0
11,"Gawn, Max",16,2,2,18,,,56.0,2.0,3.0,4.0,9.0,3.0,,1.0,,14.0,6.0,,,5.0,,1.0,89.0
4,"Harmes, James",6,2,9,15,,,,8.0,2.0,,5.0,6.0,,4.0,,6.0,11.0,,,1.0,,,82.0
14,"Hibberd, Michael",6,4,8,14,,,,,3.0,,,4.0,1.0,1.0,,5.0,10.0,,,1.0,,,82.0
29,"Hunt, Jayden",16,7,7,23,,1.0,,1.0,3.0,5.0,1.0,5.0,,1.0,,8.0,15.0,,,1.0,2.0,,83.0
6,"Jackson, Luke",2,4,7,9,,,9.0,2.0,1.0,,,1.0,,,,2.0,7.0,,,3.0,,,66.0
23,"Jordon, James",3,1,11,14,,,,2.0,1.0,1.0,,2.0,,,,6.0,9.0,,,,,,64.0
15,"Langdon, Ed",9,1,6,15,,,,,2.0,2.0,,2.0,,,,7.0,8.0,,,,,1.0,100.0
8,"Lever, Jake",8,5,12,20,,,,2.0,5.0,3.0,,,,,,11.0,10.0,,,12.0,,,95.0
1,"May, Steven",12,1,2,14,,,,1.0,4.0,2.0,1.0,5.0,2.0,2.0,,4.0,3.0,1.0,,13.0,,,97.0
25,"McDonald, Tom",9,4,5,14,1,,2.0,2.0,,4.0,1.0,2.0,,1.0,,7.0,5.0,2.0,1.0,2.0,,,83.0
30,"Neal-Bullen, Alex",16,2,9,25,,1.0,,7.0,2.0,6.0,7.0,8.0,2.0,1.0,,17.0,10.0,,,,,,70.0
13,"Oliver, Clayton",19,4,19,38,,1.0,,5.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,25.0,14.0,,,3.0,,,88.0
5,"Petracca, Christian",18,4,13,31,1,,,7.0,2.0,1.0,6.0,7.0,,,,17.0,14.0,1.0,1.0,1.0,,,98.0
35,"Petty, Harry",1,1,3,4,,,,1.0,,,,2.0,,,,3.0,3.0,,,5.0,,,90.0
36,"Pickett, Kysaiah",9,2,4,13,2,2.0,,8.0,1.0,2.0,,5.0,,3.0,,4.0,8.0,,2.0,,,,74.0
24,"Rivers, Trent",11,1,3,14,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,6.0,9.0,1.0,,3.0,,,65.0
3,"Salem, Christian",11,2,9,20,,,,3.0,4.0,,1.0,6.0,,2.0,,5.0,14.0,,,1.0,1.0,,87.0
9,"Spargo, Charlie",6,1,2,8,,,,6.0,2.0,1.0,1.0,4.0,2.0,2.0,,4.0,3.0,,,1.0,,,63.0
32,"Sparrow, Tom",,,,,,,,,,,,,,,,,,,,,,,
7,"Viney, Jack",13,3,6,19,1,1.0,,9.0,2.0,4.0,1.0,5.0,,3.0,,7.0,11.0,,,1.0,,2.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,60,149,370,9,11.0,67.0,77.0,39.0,51.0,44.0,88.0,11.0,25.0,1.0,177.0,190.0,6.0,9.0,56.0,3.0,4.0,
Opposition,Opposition,221,71,144,365,13,7.0,18.0,76.0,41.0,55.0,47.0,61.0,25.0,11.0,5.0,154.0,206.0,7.0,6.0,68.0,7.0,9.0,
