Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4.0,3.0,12,,,,2.0,1.0,3.0,,,,,,2.0,10.0,,,1.0,,,78.0
15,"Anderson, Noah",14,2.0,7.0,21,,,,1.0,1.0,7.0,3.0,4.0,1.0,,,6.0,15.0,,,,,1.0,84.0
31,"Andrew, Mac",13,11.0,4.0,17,,,,3.0,6.0,,,5.0,3.0,3.0,,6.0,12.0,1.0,,7.0,,,94.0
10,"Ballard, Charlie",8,5.0,1.0,9,,,,2.0,4.0,,1.0,,1.0,,,2.0,7.0,,,5.0,,,95.0
16,"Berry, Tom",5,2.0,6.0,11,,,,5.0,,4.0,,2.0,,,,4.0,7.0,,1.0,2.0,,1.0,82.0
33,"Clohesy, Sam",11,4.0,2.0,13,,,,5.0,,4.0,1.0,1.0,2.0,1.0,,3.0,10.0,,,,,,81.0
25,"Collins, Sam",7,2.0,2.0,9,,,,1.0,4.0,,,1.0,1.0,,,3.0,5.0,1.0,,9.0,,,99.0
5,"Davies, Alex",4,2.0,5.0,9,,,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,6.0,1.0,,,,,60.0
7,"Holman, Nick",3,,3.0,6,2.0,,,2.0,,,,,,,,4.0,2.0,,,,,,80.0
19,"Humphrey, Bailey",7,2.0,6.0,13,1.0,,,2.0,,2.0,5.0,3.0,1.0,1.0,,8.0,5.0,,1.0,1.0,,2.0,78.0
40,"Jeffrey, Joel",10,,4.0,14,,,,1.0,1.0,1.0,1.0,1.0,,,,4.0,7.0,,,,,1.0,76.0
38,"Johnston, Lloyd",5,4.0,6.0,11,1.0,,,,1.0,1.0,,2.0,,,,2.0,9.0,1.0,1.0,,,,74.0
34,"King, Ben",6,4.0,3.0,9,3.0,2.0,,,,,,2.0,,,,1.0,8.0,1.0,4.0,1.0,1.0,,87.0
22,"Long, Ben",7,3.0,2.0,9,2.0,2.0,,5.0,,1.0,1.0,3.0,,2.0,,6.0,5.0,,2.0,1.0,,2.0,92.0
13,"Lukosius, Jack",10,6.0,,10,1.0,2.0,2.0,1.0,,5.0,1.0,2.0,1.0,1.0,,5.0,5.0,3.0,2.0,1.0,,1.0,83.0
11,"Miller, Touk",8,,13.0,21,,,,5.0,,5.0,8.0,2.0,1.0,,,15.0,7.0,,,2.0,,,84.0
29 ↑,"Rogers, Jake",1,,1.0,2,,,,3.0,,1.0,,,,,,2.0,,,,,,,39.0
18,"Rowell, Matt",6,,9.0,15,,,,15.0,1.0,5.0,2.0,,1.0,,,9.0,6.0,,,,,,81.0
6,"Sexton, Alex",13,6.0,6.0,19,,,,3.0,7.0,1.0,1.0,1.0,,,,4.0,10.0,1.0,,2.0,1.0,,81.0
24,"Swallow, David",5,5.0,8.0,13,,,,3.0,5.0,1.0,,2.0,,1.0,,4.0,8.0,,,,,,78.0
32,"Uwland, Bodhi",9,4.0,3.0,12,,1.0,,1.0,4.0,3.0,,1.0,1.0,,,4.0,7.0,,,2.0,,,76.0
17 ↓,"Walter, Jed",1,1.0,,1,,,,,,1.0,,1.0,,,,,2.0,,,,,,35.0
28,"Witts, Jarrod",6,2.0,8.0,14,1.0,,46.0,4.0,,4.0,7.0,4.0,2.0,1.0,,13.0,3.0,,,5.0,,,84.0
Totals,Totals,168,69.0,102.0,270,11.0,7.0,49.0,73.0,36.0,51.0,32.0,38.0,16.0,11.0,,110.0,156.0,9.0,11.0,39.0,2.0,8.0,
Opposition,Opposition,246,129.0,162.0,408,15.0,12.0,36.0,58.0,39.0,51.0,44.0,49.0,11.0,16.0,6.0,132.0,270.0,13.0,15.0,36.0,8.0,9.0,
