St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",6,3,10,16,,,,6.0,,2.0,4.0,2.0,1.0,1.0,,11.0,5.0,,,3.0,,,92.0
14,"Ball, Luke",10,6,10,20,,1.0,,1.0,1.0,3.0,4.0,2.0,1.0,,,8.0,14.0,,,2.0,,,84.0
6,"Black, Heath",4,,2,6,,,,2.0,,1.0,2.0,,,,,2.0,4.0,,,,,,45.0
3,"Burke, Nathan",11,9,4,15,2,3.0,,3.0,2.0,2.0,,1.0,,,,4.0,11.0,,2.0,5.0,,1.0,100.0
16,"Capuano, Mathew",3,1,2,5,,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,1.0,,,48.0
20,"Clarke, Xavier",10,6,10,20,1,,,2.0,,4.0,3.0,1.0,,,,9.0,11.0,1.0,,1.0,5.0,,100.0
9,"Gehrig, Fraser",9,4,3,12,2,5.0,,1.0,,,,,1.0,,,5.0,5.0,2.0,4.0,,,,90.0
18,"Goddard, Brendon",14,4,6,20,,,,3.0,3.0,4.0,1.0,2.0,,2.0,,10.0,10.0,,,6.0,,1.0,100.0
2,"Hamill, Aaron",8,5,6,14,1,2.0,2.0,3.0,,5.0,4.0,2.0,3.0,2.0,,13.0,2.0,4.0,3.0,1.0,,3.0,100.0
35,"Harvey, Robert",21,11,10,31,1,1.0,,1.0,6.0,7.0,6.0,3.0,,,2.0,12.0,19.0,,2.0,1.0,,,94.0
7,"Hayes, Lenny",24,10,10,34,2,,,6.0,6.0,7.0,4.0,1.0,1.0,,3.0,13.0,21.0,,,2.0,3.0,,96.0
8,"Hudghton, Max",6,4,,6,,,,,3.0,,,1.0,1.0,1.0,,3.0,5.0,1.0,,10.0,,,90.0
5,"Jones, Austinn",13,3,2,15,1,1.0,,,4.0,3.0,,,,,,2.0,10.0,,,1.0,,1.0,92.0
23,"Koschitzke, Justin",8,4,8,16,1,1.0,7.0,,,1.0,4.0,2.0,2.0,1.0,,10.0,7.0,1.0,1.0,,,,94.0
15,"Lawrence, Steven",5,4,6,11,,,,,2.0,1.0,,1.0,,1.0,,6.0,7.0,1.0,,2.0,1.0,,67.0
31,"Maguire, Matt",2,,,2,1,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,,,,,,26.0
1,"Peckett, Justin",15,10,5,20,1,1.0,,3.0,,8.0,1.0,2.0,1.0,,,5.0,15.0,,,3.0,1.0,,58.0
19,"Penny, Luke",11,3,2,13,,,,1.0,5.0,,2.0,3.0,,,,7.0,6.0,2.0,,4.0,,,100.0
17,"Powell, Stephen",9,4,13,22,,,,3.0,1.0,2.0,3.0,1.0,,,,6.0,16.0,,,,,1.0,84.0
12,"Riewoldt, Nick",16,11,5,21,3,1.0,1.0,,,7.0,,3.0,,,1.0,8.0,12.0,4.0,4.0,,,,100.0
4,"Thompson, Andrew",6,4,8,14,,,,4.0,2.0,5.0,2.0,1.0,,,,4.0,10.0,,,1.0,1.0,,80.0
13,"Voss, Brett",3,,,3,,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,3.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,106,122,336,16,17.0,16.0,43.0,38.0,64.0,41.0,31.0,14.0,10.0,6.0,144.0,194.0,16.0,16.0,46.0,11.0,7.0,
Opposition,Opposition,170,50,90,260,15,11.0,36.0,54.0,39.0,56.0,30.0,36.0,10.0,14.0,,134.0,130.0,10.0,7.0,46.0,20.0,8.0,
