Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",25y 144d,90 (53-0-37 58.89%),61 (0.68),←,
21,"Bradley, Craig",37y 195d,338 (206-2-130 61.24%),228 (0.67),←,
16,"Camporeale, Scott",25y 268d,133 (83-0-50 62.41%),132 (0.99),←,
25,"Fevola, Brendan",20y 106d,22 (13-0-9 59.09%),36 (1.64),←,
31,"Fletcher, Simon",22y 262d,40 (26-0-14 65.00%),19 (0.47),←,
45,"Franchina, Anthony",23y 207d,56 (32-0-24 57.14%),20 (0.36),←,
17,"Freeborn, Scott",22y 351d,24 (15-0-9 62.50%),11 (0.46),←,
9,"Hickmott, Adrian",29y 37d,134 (86-0-48 64.18%),81 (0.60),84 (54-0-30 64.29%),57 (0.68)
37,"Hotton, Trent",27y 156d,48 (24-0-24 50.00%),36 (0.75),31 (20-0-11 64.52%),22 (0.71)
33,"Houlihan, Ryan",19y 105d,19 (11-0-8 57.89%),16 (0.84),←,
27,"Hulme, Darren",23y 300d,64 (31-0-33 48.44%),31 (0.48),←,
43,"Koutoufides, Anthony",28y 108d,173 (104-1-68 60.40%),148 (0.86),←,
12,"Lappin, Matthew",25y 78d,109 (59-1-49 54.59%),101 (0.93),54 (31-0-23 57.41%),75 (1.39)
10,"Mansfield, Michael",29y 271d,203 (118-1-84 58.37%),106 (0.52),22 (15-0-7 68.18%),6 (0.27)
22,"Manton, Glenn",27y 339d,146 (86-0-60 58.90%),34 (0.23),125 (75-0-50 60.00%),30 (0.24)
3,"Massie, Kris",20y 341d,38 (22-0-16 57.89%),12 (0.32),←,
5,"McKay, Andrew",30y 296d,185 (113-1-71 61.35%),27 (0.15),←,
40,"Plunkett, Jim",22y 284d,12 (6-0-6 50.00%),1 (0.08),2 (1-0-1 50.00%),
11,"Porter, Mark",24y 207d,39 (17-0-22 43.59%),10 (0.26),←,
7,"Ratten, Brett",29y 299d,220 (129-0-91 58.64%),91 (0.41),←,
23,"Rice, Dean",33y 50d,229 (111-1-117 48.69%),85 (0.37),113 (66-0-47 58.41%),42 (0.37)
8,"Whitnall, Lance",21y 256d,97 (52-0-45 53.61%),195 (2.01),←,
Totals,Totals,26y 13d,2419 (1397-7-1015 57.75%),1481 (0.61),,
C,"Brittain, Wayne",42y 327d,6 (3-0-3 50.00%),,←,
