Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
48,"Bishop, Matthew",22y 296d,2 (2-0-0 100.00%),,←,
33,"Farmer, Jeff",20y 313d,48 (14-0-34 29.17%),77 (1.60),←,
20,"Febey, Matthew",28y 257d,106 (47-0-59 44.34%),28 (0.26),←,
21,"Febey, Steven",28y 257d,186 (95-0-91 51.08%),27 (0.15),←,
4,"Grgic, Brent",18y 207d,13 (5-0-8 38.46%),7 (0.54),←,
15,"Hopgood, Paul",24y 286d,87 (38-0-49 43.68%),8 (0.09),←,
27,"Ingerson, Anthony",28y 202d,83 (31-0-52 37.35%),39 (0.47),46 (15-0-31 32.61%),14 (0.30)
16,"Johnstone, Travis",17y 290d,4 (3-0-1 75.00%),3 (0.75),←,
36,"Leoncelli, Andrew",23y 290d,23 (8-0-15 34.78%),4 (0.17),←,
3,"Lyon, Garry",30y 232d,208 (118-1-89 56.97%),390 (1.88),←,
35,"McDonald, Anthony",25y 324d,24 (7-0-17 29.17%),9 (0.38),←,
23,"McDonald, James",21y 210d,10 (6-0-4 60.00%),7 (0.70),←,
43,"Rigoni, Guy",23y 280d,6 (5-0-1 83.33%),1 (0.17),←,
24,"Robertson, Russell",19y 160d,7 (5-0-2 71.43%),8 (1.14),←,
5,"Schwarz, David",25y 283d,80 (34-1-45 43.13%),124 (1.55),←,
1,"Shanahan, Jamie",30y 148d,131 (69-1-61 53.05%),,6 (5-0-1 83.33%),
39,"Smoker, Craig",20y 29d,6 (5-0-1 83.33%),7 (1.17),←,
2,"Tingay, Stephen",27y 263d,141 (75-0-66 53.19%),68 (0.48),←,
12,"Viney, Todd",32y 34d,199 (95-1-103 47.99%),71 (0.36),←,
34,"White, Jeff",21y 73d,38 (18-0-20 47.37%),26 (0.68),6 (5-0-1 83.33%),8 (1.33)
22,"Woewodin, Shane",21y 295d,28 (9-0-19 32.14%),6 (0.21),←,
13,"Yze, Adem",20y 224d,53 (19-0-34 35.85%),23 (0.43),←,
Totals,Totals,24y 126d,1483 (708-4-771 47.74%),933 (0.63),,
C,"Daniher, Neale",37y 77d,6 (5-0-1 83.33%),,←,
