Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
25,"Allen, Tim",24y 325d,34 (22-0-12 64.71%),17 (0.50),1 (1-0-0 100.00%),
6,"Barnes, John",26y 93d,89 (53-1-35 60.11%),29 (0.33),77 (47-0-30 61.04%),17 (0.22)
9,"Breuer, Shayne",22y 357d,47 (32-0-15 68.09%),53 (1.13),←,
40,"Brown, Paul",26y 119d,79 (55-0-24 69.62%),65 (0.82),←,
2,"Colbert, Leigh",20y 87d,39 (28-0-11 71.79%),6 (0.15),←,
7,"Couch, Paul",31y 45d,230 (136-0-94 59.13%),194 (0.84),←,
36,"Graham, Ben",21y 304d,29 (21-0-8 72.41%),3 (0.10),←,
14,"Handley, Steven",25y 41d,61 (38-0-23 62.30%),23 (0.38),←,
42,"Hickmott, Adrian",23y 156d,47 (30-0-17 63.83%),24 (0.51),←,
32,"Hocking, Garry",26y 329d,161 (94-1-66 58.70%),147 (0.91),←,
4,"Lord, Aaron",20y 43d,19 (14-0-5 73.68%),12 (0.63),←,
18,"Lynch, Paul",21y 319d,25 (19-0-6 76.00%),10 (0.40),←,
21,"Mansfield, Michael",24y 25d,94 (58-0-36 61.70%),47 (0.50),←,
17,"McGrath, Tim",24y 330d,99 (64-0-35 64.65%),8 (0.08),92 (60-0-32 65.22%),8 (0.09)
31,"Mensch, David",23y 19d,54 (40-0-14 74.07%),66 (1.22),←,
23,"Pickering, Liam",26y 358d,72 (42-0-30 58.33%),33 (0.46),50 (33-0-17 66.00%),25 (0.50)
15,"Riccardi, Peter",22y 259d,79 (53-0-26 67.09%),71 (0.90),←,
27,"Sanderson, Brenton",21y 187d,21 (11-0-10 52.38%),6 (0.29),11 (9-0-2 81.82%),1 (0.09)
12,"Sholl, Brad",22y 296d,24 (16-0-8 66.67%),1 (0.04),22 (16-0-6 72.73%),1 (0.05)
10,"Tanner, Grant",25y 40d,32 (22-0-10 68.75%),14 (0.44),←,
11,"Tudor, Leigh",25y 342d,53 (32-0-21 60.38%),45 (0.85),45 (29-0-16 64.44%),39 (0.87)
Totals,Totals,24y 72d,1388 (880-2-506 63.40%),874 (0.63),,
C,"Ayres, Gary",34y 339d,22 (16-0-6 72.73%),,←,
