St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 316d,117 (55-0-62 47.01%),29 (0.25),←,
36,"Bonner, Riley",27y 128d,109 (65-0-44 59.63%),14 (0.13),16 (5-0-11 31.25%),1 (0.06)
16,"Butler, Dan",28y 40d,139 (77-0-62 55.40%),159 (1.14),94 (46-0-48 48.94%),106 (1.13)
13,"Byrnes, Ryan",23y 71d,58 (30-0-28 51.72%),11 (0.19),←,
11,"Clark, Hunter",25y 109d,93 (41-1-51 44.62%),13 (0.14),←,
23,"Henry, Liam",22y 320d,54 (20-1-33 37.96%),20 (0.37),11 (4-0-7 36.36%),7 (0.64)
1,"Higgins, Jack",25y 116d,116 (65-1-50 56.47%),149 (1.28),73 (35-0-38 47.95%),120 (1.64)
20,"Howard, Dougal",28y 110d,129 (65-0-64 50.39%),15 (0.12),84 (42-0-42 50.00%),1 (0.01)
3,"Jones, Zak",29y 120d,143 (72-0-71 50.35%),35 (0.24),53 (23-0-30 43.40%),12 (0.23)
19,"Marshall, Rowan",28y 232d,127 (58-0-69 45.67%),60 (0.47),←,
28,"Membrey, Tim",30y 48d,173 (80-2-91 46.82%),279 (1.61),172 (79-2-91 46.51%),279 (1.62)
10,"Owens, Mitch",20y 293d,47 (21-0-26 44.68%),44 (0.94),←,
33,"Paton, Ben",25y 268d,71 (34-0-37 47.89%),4 (0.06),←,
25,"Phillipou, Mattaes",19y 199d,35 (17-0-18 48.57%),19 (0.54),←,
27,"Schoenmaker, Arie",19y 188d,4 (1-0-3 25.00%),,←,
43,"Sharman, Cooper",23y 354d,43 (18-0-25 41.86%),37 (0.86),←,
35,"Sinclair, Jack",29y 152d,181 (79-1-101 43.92%),60 (0.33),←,
9,"Steele, Jack",28y 213d,175 (76-1-98 43.71%),60 (0.34),158 (68-1-89 43.35%),51 (0.32)
7,"Wanganeen-Milera, Nasiah",21y 142d,57 (27-0-30 47.37%),5 (0.09),←,
29,"Webster, Jimmy",31y 15d,159 (64-1-94 40.57%),4 (0.03),←,
44,"Wilkie, Callum",28y 125d,126 (60-0-66 47.62%),1 (0.01),←,
22,"Wilson, Darcy",18y 330d,17 (6-0-11 35.29%),11 (0.65),←,
32,"Wood, Mason",30y 304d,129 (65-0-64 50.39%),121 (0.94),64 (35-0-29 54.69%),45 (0.70)
Totals,Totals,25y 278d,2302 (1096-8-1198 47.61%),1150 (0.50),,
C,"Lyon, Ross",57y 248d,346 (191-5-150 55.92%),,162 (95-4-63 59.88%),
