Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 76d,43 (14-0-29 32.56%),60 (1.40),←,
21,"Febey, Steven",27y 348d,176 (89-0-87 50.57%),24 (0.14),←,
48,"Grgic, Brent",17y 298d,5 (1-0-4 20.00%),5 (1.00),←,
15,"Hopgood, Paul",24y 12d,77 (32-0-45 41.56%),8 (0.10),←,
27,"Ingerson, Anthony",27y 293d,73 (25-0-48 34.25%),39 (0.53),36 (9-0-27 25.00%),14 (0.39)
7,"Kowal, Darren",25y 45d,77 (35-0-42 45.45%),31 (0.40),←,
17,"Lovett, Brett",31y 74d,234 (121-1-112 51.92%),47 (0.20),←,
6,"Lovett, Glenn",28y 10d,122 (52-0-70 42.62%),73 (0.60),←,
35,"McDonald, Anthony",25y 50d,15 (2-0-13 13.33%),6 (0.40),←,
54,"McDonald, James",20y 301d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Neitz, David",22y 192d,101 (41-0-60 40.59%),131 (1.30),←,
14,"Newton, Leigh",21y 130d,11 (2-0-9 18.18%),5 (0.45),←,
4,"Obst, Andrew",32y 348d,148 (70-0-78 47.30%),60 (0.41),←,
16,"Pyman, Robert",25y 300d,36 (14-0-22 38.89%),16 (0.44),15 (3-0-12 20.00%),7 (0.47)
5,"Schwarz, David",25y 9d,72 (29-1-42 40.97%),112 (1.56),←,
10,"Seecamp, Marcus",25y 6d,100 (34-0-66 34.00%),15 (0.15),49 (16-0-33 32.65%),5 (0.10)
29,"Smith, Shaun",28y 41d,95 (44-1-50 46.84%),116 (1.22),48 (17-0-31 35.42%),78 (1.63)
11,"Stynes, Jim",31y 101d,240 (121-1-118 50.63%),127 (0.53),←,
12,"Viney, Todd",31y 125d,190 (90-1-99 47.63%),69 (0.36),←,
22,"Woewodin, Shane",21y 21d,18 (3-0-15 16.67%),3 (0.17),←,
13,"Yze, Adem",19y 315d,43 (13-0-30 30.23%),19 (0.44),←,
Totals,Totals,25y 165d,1878 (832-5-1041 44.30%),967 (0.51),,
C,"Hutchison, Greg",40y 50d,9 (2-0-7 22.22%),,←,
