West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Ball, Jason",22y 139d,19 (15-0-4 78.95%),14 (0.74),←,
6,"Banfield, Drew",21y 41d,33 (24-0-9 72.73%),9 (0.27),←,
20,"Bond, Shane",19y 274d,23 (19-0-4 82.61%),16 (0.70),←,
14,"Brennan, Michael",29y 284d,165 (102-2-61 62.42%),19 (0.12),←,
18,"Evans, Tony",25y 299d,53 (39-0-14 73.58%),47 (0.89),←,
25,"Gehrig, Fraser",19y 37d,2 (2-0-0 100.00%),,←,
1,"Heady, Brett",25y 95d,99 (68-2-29 69.70%),166 (1.68),←,
27,"Jakovich, Glen",22y 16d,89 (62-1-26 70.22%),21 (0.24),←,
2,"Kemp, Dean",26y 51d,112 (80-2-30 72.32%),59 (0.53),←,
28,"Lewis, Chris",26y 23d,155 (100-2-53 65.16%),197 (1.27),←,
3,"Mainwaring, Chris",29y 103d,163 (104-2-57 64.42%),70 (0.43),←,
30,"Matera, Peter",26y 6d,100 (73-1-26 73.50%),114 (1.14),←,
11,"McIntosh, Ashley",22y 171d,79 (59-0-20 74.68%),73 (0.92),←,
17,"McKenna, Guy",25y 333d,150 (98-1-51 65.67%),15 (0.10),←,
10,"Pyke, Don",26y 125d,104 (67-0-37 64.42%),56 (0.54),←,
16,"Symmons, Paul",21y 219d,5 (4-0-1 80.00%),,←,
50,"Turnbull, Ryan",23y 198d,36 (27-0-9 75.00%),9 (0.25),←,
39,"Waterman, Chris",26y 202d,113 (76-2-35 68.14%),55 (0.49),←,
12,"White, Mitchell",22y 12d,52 (35-1-16 68.27%),10 (0.19),←,
9,"Wilson, Peter",31y 145d,157 (94-0-63 59.87%),117 (0.75),103 (77-0-26 74.76%),78 (0.76)
24,"Worsfold, John",26y 196d,158 (103-2-53 65.82%),22 (0.14),←,
Totals,Totals,24y 263d,1867 (1251-18-598 67.01%),1089 (0.58),,
C,"Malthouse, Mick",41y 235d,261 (157-4-100 60.92%),,126 (90-2-34 72.22%),
