Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 60d,233 (131-0-102 56.22%),203 (0.87),110 (47-0-63 42.73%),83 (0.75)
21,"Black, Heath",26y 337d,150 (54-0-96 36.00%),68 (0.45),96 (32-0-64 33.33%),49 (0.51)
2,"Carr, Josh",26y 1d,132 (91-1-40 69.32%),74 (0.56),27 (14-0-13 51.85%),14 (0.52)
9,"Carr, Matthew",27y 122d,121 (46-1-74 38.43%),51 (0.42),93 (39-0-54 41.94%),49 (0.53)
10,"Cook, Troy",29y 261d,170 (78-0-92 45.88%),62 (0.36),127 (54-0-73 42.52%),51 (0.40)
15,"Crowley, Ryan",22y 56d,17 (10-0-7 58.82%),12 (0.71),←,
25,"Dodd, Steven",22y 314d,23 (11-0-12 47.83%),1 (0.04),←,
41,"Duffield, Paul",21y 84d,1 (1-0-0 100.00%),,←,
33,"Farmer, Jeff",28y 310d,204 (94-0-110 46.08%),399 (1.96),86 (42-0-44 48.84%),140 (1.63)
27,"Gilmore, Daniel",23y 59d,13 (7-0-6 53.85%),2 (0.15),←,
14,"Grover, Antoni",26y 50d,98 (44-0-54 44.90%),14 (0.14),←,
11,"Headland, Des",25y 99d,114 (74-0-40 64.91%),112 (0.98),62 (34-0-28 54.84%),60 (0.97)
37,"Johnson, Michael",21y 192d,16 (9-0-7 56.25%),2 (0.13),←,
8,"McManus, Shaun",30y 80d,178 (67-0-111 37.64%),78 (0.44),←,
18,"McPharlin, Luke",24y 150d,75 (41-0-34 54.67%),59 (0.79),63 (33-0-30 52.38%),56 (0.89)
16,"Mundy, David",20y 284d,22 (12-0-10 54.55%),1 (0.05),←,
23,"Parker, Shane",33y 71d,211 (80-0-131 37.91%),10 (0.05),←,
29,"Pavlich, Matthew",24y 120d,133 (56-0-77 42.11%),181 (1.36),←,
12,"Polak, Graham",21y 318d,65 (36-0-29 55.38%),8 (0.12),←,
31,"Sandilands, Aaron",23y 145d,62 (35-0-27 56.45%),14 (0.23),←,
3,"Schammer, Byron",20y 313d,58 (33-0-25 56.90%),18 (0.31),←,
22,"Thornton, Scott",23y 231d,38 (20-0-18 52.63%),,←,
Totals,Totals,25y 67d,2134 (1030-2-1102 48.27%),1369 (0.64),,
C,"Connolly, Chris",43y 36d,95 (49-0-46 51.58%),,94 (48-0-46 51.06%),
