Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",23y 238d,90 (40-2-48 45.56%),27 (0.30),←,
37,"Austin, Matt",20y 103d,4 (3-0-1 75.00%),1 (0.25),←,
20,"Black, Simon",30y 99d,247 (147-3-97 60.12%),151 (0.61),←,
36,"Bradshaw, Daniel",30y 232d,216 (122-2-92 56.94%),477 (2.21),213 (119-2-92 56.34%),477 (2.24)
16,"Brown, Jonathan",27y 255d,175 (111-2-62 64.00%),389 (2.22),←,
1,"Clark, Mitch",21y 265d,37 (17-1-19 47.30%),23 (0.62),←,
22,"Collier, Tom",20y 108d,10 (4-0-6 40.00%),1 (0.10),←,
39,"Drummond, Josh",26y 83d,57 (27-1-29 48.25%),23 (0.40),←,
26,"Macdonald, Joel",24y 274d,73 (41-0-32 56.16%),6 (0.08),←,
9,"McGrath, Ashley",26y 52d,128 (71-1-56 55.86%),102 (0.80),←,
21,"Merrett, Daniel",24y 211d,79 (35-2-42 45.57%),16 (0.20),←,
8,"Notting, Tim",30y 263d,203 (119-3-81 59.36%),137 (0.67),←,
24,"Patfull, Joel",24y 216d,69 (31-2-36 46.38%),19 (0.28),←,
31,"Polkinghorne, James",20y 171d,15 (9-0-6 60.00%),10 (0.67),←,
6,"Power, Luke",29y 184d,232 (136-2-94 59.05%),197 (0.85),←,
2,"Proud, Albert",20y 308d,20 (10-0-10 50.00%),4 (0.20),←,
30,"Redden, Jack",18y 214d,1 (1-0-0 100.00%),1 (1.00),←,
10,"Rich, Daniel",19y 34d,15 (9-0-6 60.00%),9 (0.60),←,
35,"Rischitelli, Michael",23y 184d,80 (37-2-41 47.50%),33 (0.41),←,
3,"Sheldon, Sam",20y 125d,10 (7-0-3 70.00%),,←,
11,"Sherman, Justin",22y 166d,88 (37-2-49 43.18%),63 (0.72),←,
32,"Stiller, Cheynee",23y 69d,59 (25-2-32 44.07%),15 (0.25),←,
Totals,Totals,24y 26d,1908 (1039-27-842 54.45%),1704 (0.89),,
C,"Voss, Michael",34y 4d,15 (9-0-6 60.00%),,←,
