Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",15,9,14,29,,,,,8.0,3.0,,4.0,,,,2.0,23.0,,,,3.0,,84.0
14,"Bedford, Toby",6,,7,13,2,,,13.0,1.0,2.0,2.0,1.0,,,,6.0,6.0,,,,,,79.0
32,"Briggs, Kieren",6,1,9,15,,,23.0,6.0,1.0,3.0,8.0,3.0,3.0,1.0,,15.0,3.0,1.0,,4.0,,1.0,74.0
44,"Buckley, Jack",10,8,4,14,,,,2.0,1.0,,,2.0,1.0,,,5.0,8.0,2.0,,6.0,,,92.0
5,"Cadman, Aaron",4,1,3,7,1,1.0,,4.0,,2.0,,1.0,1.0,,,3.0,3.0,1.0,,2.0,,1.0,76.0
17,"Callaghan, Finn",10,2,11,21,,1.0,,1.0,5.0,6.0,2.0,7.0,,2.0,,5.0,16.0,1.0,,,5.0,1.0,79.0
3,"Coniglio, Stephen",10,1,5,15,,,,3.0,2.0,3.0,1.0,6.0,1.0,3.0,,5.0,10.0,,,1.0,,,83.0
16,"Daniels, Brent",4,2,11,15,,,,5.0,,2.0,2.0,,,,,5.0,9.0,1.0,,,,1.0,85.0
12,"Green, Tom",9,1,22,31,,,,4.0,2.0,2.0,5.0,8.0,1.0,,,16.0,16.0,,,1.0,,,85.0
4,"Greene, Toby",11,4,8,19,2,,,2.0,1.0,7.0,1.0,7.0,,,,9.0,10.0,1.0,2.0,,,1.0,90.0
27,"Himmelberg, Harry",18,11,6,24,,,,2.0,7.0,1.0,1.0,4.0,2.0,1.0,,4.0,18.0,,,6.0,,,94.0
23,"Hogan, Jesse",7,4,4,11,4,,,1.0,,1.0,1.0,2.0,2.0,1.0,,6.0,6.0,,3.0,1.0,,,90.0
39,"Idun, Connor",9,8,13,22,,,,1.0,3.0,2.0,,2.0,1.0,,,7.0,15.0,,,3.0,,,84.0
2,"Jones, Darcy",5,2,5,10,,,,2.0,,1.0,,3.0,,1.0,,5.0,6.0,,,,,2.0,77.0
25,"Keeffe, Lachlan",3,,5,8,,,10.0,2.0,,1.0,2.0,2.0,2.0,1.0,,5.0,3.0,,,1.0,,,60.0
22,"Kelly, Josh",9,3,14,23,,,,5.0,4.0,2.0,2.0,5.0,1.0,2.0,,8.0,14.0,,,3.0,,,78.0
33,"OHalloran, Xavier",2,1,5,7,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,4.0,3.0,1.0,1.0,4.0,,,70.0
18,"Stone, Conor",9,7,9,18,,,,1.0,5.0,1.0,,6.0,1.0,1.0,,2.0,16.0,,,2.0,,,68.0
20,"Stringer, Jake",8,1,6,14,,3.0,,3.0,,1.0,2.0,1.0,,,,6.0,8.0,,,,,,84.0
15,"Taylor, Sam",9,7,7,16,,,,1.0,4.0,2.0,1.0,5.0,,2.0,,10.0,4.0,5.0,,6.0,,,100.0
8 ↓,"Ward, Callan",1,1,3,4,,,,1.0,,,1.0,1.0,,1.0,,3.0,3.0,,,,,,67.0
10 ↑,"Wehr, Jacob",4,1,1,5,,,,1.0,3.0,,1.0,1.0,,,,2.0,2.0,,,1.0,,,22.0
6,"Whitfield, Lachie",25,7,9,34,,1.0,,2.0,3.0,4.0,,5.0,,1.0,,4.0,23.0,,,2.0,1.0,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,82,181,375,9,10.0,33.0,63.0,51.0,47.0,33.0,78.0,16.0,17.0,,137.0,225.0,13.0,6.0,43.0,9.0,8.0,
Opposition,Opposition,208,82,170,378,10,16.0,34.0,51.0,36.0,61.0,33.0,61.0,17.0,16.0,6.0,139.0,238.0,13.0,14.0,37.0,10.0,9.0,
