Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 299d,145 (83-0-62 57.24%),5 (0.03),81 (54-0-27 66.67%),
14,"Bergman, Miles",22y 256d,72 (46-0-26 63.89%),20 (0.28),←,
10,"Boak, Travis",35y 334d,360 (189-1-170 52.64%),204 (0.57),←,
9,"Butters, Zak",23y 296d,108 (66-0-42 61.11%),63 (0.58),←,
33,"Byrne-Jones, Darcy",28y 284d,188 (112-0-76 59.57%),42 (0.22),←,
28,"Drew, Willem",25y 273d,96 (59-0-37 61.46%),18 (0.19),←,
43,"Evans, Logan",18y 267d,2 (1-0-1 50.00%),1 (0.50),←,
6,"Farrell, Kane",25y 105d,86 (53-0-33 61.63%),45 (0.52),←,
11,"Finlayson, Jeremy",28y 142d,118 (69-3-46 59.75%),161 (1.36),52 (33-0-19 63.46%),71 (1.37)
19,"Georgiades, Mitch",22y 276d,61 (38-0-23 62.30%),87 (1.43),←,
18,"Horne-Francis, Jason",21y 9d,54 (27-0-27 50.00%),32 (0.59),37 (25-0-12 67.57%),28 (0.76)
5,"Houston, Dan",27y 49d,161 (101-0-60 62.73%),39 (0.24),←,
34,"Jones, Lachie",22y 82d,46 (26-0-20 56.52%),6 (0.13),←,
30,"Lord, Ollie",22y 180d,16 (10-0-6 62.50%),18 (1.13),←,
36,"Lorenz, Will",19y 132d,1 (1-0-0 100.00%),,←,
4,"Marshall, Todd",25y 266d,112 (73-0-39 65.18%),158 (1.41),←,
44,"Mead, Jackson",22y 274d,33 (18-0-15 54.55%),6 (0.18),←,
42,"Narkle, Quinton",26y 210d,47 (31-0-16 65.96%),23 (0.49),6 (4-0-2 66.67%),5 (0.83)
1,"Rozee, Connor",24y 160d,118 (73-0-45 61.86%),105 (0.89),←,
8,"Sinn, Josh",21y 175d,8 (6-0-2 75.00%),1 (0.13),←,
24,"Sweet, Jordon",26y 149d,17 (12-0-5 70.59%),2 (0.12),6 (3-0-3 50.00%),
16,"Wines, Ollie",29y 267d,242 (143-0-99 59.09%),97 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 310d,66 (33-1-32 50.76%),,15 (9-0-6 60.00%),
Totals,Totals,25y 34d,2157 (1270-5-882 58.88%),1133 (0.53),,
C,"Hinkley, Ken",57y 274d,263 (157-0-106 59.70%),,←,
