Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↑,"Berry, Sam",3,,4,7,,,,4.0,,,1.0,,1.0,,,4.0,3.0,,,1.0,,,33.0
21 ↓,"Burgess, Chris",1,,3,4,,1.0,4.0,1.0,,1.0,,,,,,1.0,2.0,,,1.0,,,41.0
41,"Butts, Jordon",2,2,4,6,,,,1.0,1.0,,,2.0,,1.0,,2.0,3.0,,,9.0,,,88.0
15,"Cook, Brayden",6,4,2,8,,1.0,,2.0,,3.0,,,,,,4.0,5.0,2.0,,3.0,,,56.0
5,"Crouch, Matt",10,4,20,30,,1.0,,5.0,1.0,2.0,5.0,3.0,3.0,,1.0,11.0,20.0,,,1.0,,,67.0
12,"Dawson, Jordan",15,8,8,23,1,1.0,,5.0,2.0,3.0,2.0,1.0,,,,6.0,17.0,2.0,1.0,,,,84.0
32,"Fogarty, Darcy",8,3,2,10,2,,,,,3.0,,1.0,2.0,,,5.0,5.0,1.0,2.0,2.0,,1.0,84.0
20,"Hinge, Mitch",16,5,8,24,,,,5.0,5.0,2.0,4.0,2.0,1.0,,,9.0,11.0,,,3.0,,1.0,80.0
1,"Jones, Chayce",7,1,8,15,,,,5.0,2.0,,3.0,1.0,1.0,,,7.0,7.0,,,1.0,,,83.0
48,"Keane, Mark",18,10,5,23,,,,2.0,5.0,2.0,,6.0,2.0,2.0,,7.0,13.0,1.0,,6.0,,,95.0
2,"Keays, Ben",8,3,5,13,1,,,1.0,,3.0,1.0,1.0,,,,2.0,9.0,,,,,2.0,85.0
29,"Laird, Rory",11,4,13,24,1,,,6.0,1.0,5.0,3.0,1.0,2.0,,,8.0,16.0,,1.0,2.0,,,69.0
25,"McHenry, Ned",7,7,3,10,,,,2.0,2.0,3.0,,2.0,,,,3.0,8.0,,,1.0,,1.0,81.0
16,"Michalanney, Max",11,8,4,15,,,,,6.0,1.0,,2.0,,,,2.0,12.0,,,6.0,,,92.0
27,"Nankervis, Luke",9,4,8,17,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,4.0,13.0,,,,,,78.0
43,"OBrien, Reilly",6,,4,10,,,39.0,3.0,,3.0,5.0,,,,,5.0,4.0,,,5.0,,,87.0
37,"Parnell, Patrick",8,2,2,10,,,,,1.0,,,1.0,,,,1.0,8.0,,,,,,76.0
8,"Rachele, Josh",7,3,7,14,1,2.0,,2.0,,2.0,,3.0,1.0,1.0,,4.0,10.0,,,2.0,,,83.0
23,"Rankine, Izak",12,4,6,18,1,3.0,,2.0,,5.0,3.0,3.0,,2.0,,9.0,10.0,,,2.0,,2.0,96.0
33,"Smith, Brodie",18,8,9,27,,,,2.0,8.0,4.0,1.0,1.0,1.0,,,8.0,17.0,1.0,,3.0,,,92.0
14,"Soligo, Jake",10,2,17,27,,,,8.0,1.0,6.0,6.0,3.0,3.0,1.0,,14.0,14.0,,,1.0,,,83.0
13,"Walker, Taylor",11,10,4,15,1,2.0,1.0,,,1.0,2.0,1.0,,,,7.0,8.0,2.0,4.0,1.0,,1.0,91.0
24,"Worrell, Josh",14,5,5,19,,,,1.0,3.0,3.0,,1.0,3.0,1.0,,6.0,11.0,,,6.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,97,151,369,8,15.0,44.0,58.0,38.0,54.0,37.0,36.0,21.0,9.0,1.0,129.0,226.0,9.0,8.0,56.0,,8.0,
Opposition,Opposition,202,85,111,313,10,18.0,43.0,65.0,46.0,48.0,41.0,44.0,9.0,21.0,5.0,131.0,170.0,18.0,10.0,47.0,2.0,6.0,
