Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 244d,71 (34-0-37 47.89%),35 (0.49),←,
5,"Broadbent, Matthew",20y 244d,16 (6-0-10 37.50%),4 (0.25),←,
20,"Brogan, Dean",32y 109d,164 (96-1-67 58.84%),49 (0.30),←,
27,"Carlile, Alipate",23y 337d,76 (33-0-43 43.42%),4 (0.05),←,
1,"Cassisi, Domenic",28y 192d,173 (93-1-79 54.05%),69 (0.40),←,
30,"Chaplin, Troy",25y 38d,103 (47-1-55 46.12%),9 (0.09),←,
35,"Cornes, Chad",31y 141d,231 (132-1-98 57.36%),167 (0.72),←,
18,"Cornes, Kane",28y 87d,208 (115-1-92 55.53%),80 (0.38),←,
41,"Davenport, Jason",25y 210d,25 (10-0-15 40.00%),28 (1.12),←,
17,"Gray, Robbie",23y 3d,48 (22-0-26 45.83%),74 (1.54),←,
2,"Hitchcock, Cameron",20y 273d,19 (6-0-13 31.58%),20 (1.05),←,
47,"Irons, Jarrad",18y 194d,2 (0-0-2 0.00%),3 (1.50),←,
44,"Logan, Tom",25y 274d,74 (28-0-46 37.84%),20 (0.27),71 (28-0-43 39.44%),20 (0.28)
13,"OShea, Cameron",19y 20d,2 (0-0-2 0.00%),,←,
6,"Pearce, Danyle",24y 360d,117 (52-0-65 44.44%),68 (0.58),←,
29,"Pittard, Jasper",20y 1d,2 (0-0-2 0.00%),,←,
15,"Rodan, David",27y 176d,152 (59-0-93 38.82%),116 (0.76),87 (40-0-47 45.98%),73 (0.84)
43,"Stewart, Daniel",22y 154d,13 (4-0-9 30.77%),13 (1.00),←,
14,"Stewart, Paul",23y 266d,40 (15-0-25 37.50%),4 (0.10),←,
21,"Thomas, Matt",24y 34d,51 (18-0-33 35.29%),16 (0.31),←,
12,"Trengove, Jackson",20y 151d,21 (7-0-14 33.33%),3 (0.14),←,
39,"Westhoff, Justin",24y 183d,71 (33-0-38 46.48%),97 (1.37),←,
Totals,Totals,24y 85d,1679 (810-5-864 48.24%),879 (0.52),,
C,"Primus, Matthew",36y 80d,9 (5-0-4 55.56%),,←,
