Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Anthony, John",4,4,2,6,2,,,5.0,,3.0,,,,,,2.0,4.0,1.0,2.0,3.0,,,89.0
12,"Ball, Luke",10,3,8,18,,,,5.0,2.0,2.0,4.0,1.0,,,,7.0,12.0,,,2.0,,,74.0
17,"Beams, Dayne",17,3,10,27,1,2.0,,1.0,2.0,4.0,2.0,1.0,2.0,1.0,,5.0,22.0,,,,3.0,2.0,75.0
15,"Brown, Leigh",5,1,5,10,,1.0,1.0,3.0,,2.0,2.0,5.0,1.0,5.0,,8.0,2.0,1.0,,4.0,,,87.0
32,"Cloke, Travis",7,6,1,8,1,2.0,,5.0,,4.0,,2.0,,,,5.0,5.0,3.0,3.0,2.0,,1.0,91.0
1,"Davis, Leon",8,2,5,13,2,1.0,,7.0,,3.0,3.0,3.0,3.0,3.0,,12.0,1.0,1.0,1.0,1.0,,,83.0
4,"Didak, Alan",9,1,6,15,,,,3.0,,5.0,1.0,3.0,1.0,1.0,,9.0,6.0,1.0,,1.0,1.0,2.0,81.0
25,"Fraser, Josh",5,2,1,6,1,1.0,7.0,3.0,,1.0,,3.0,2.0,2.0,,5.0,1.0,1.0,1.0,,,,61.0
26,"Johnson, Ben",7,2,7,14,,,,2.0,3.0,1.0,2.0,1.0,1.0,,,4.0,10.0,,,1.0,1.0,,36.0
18,"Jolly, Darren",1,2,4,5,,,24.0,1.0,,,2.0,3.0,,2.0,,2.0,2.0,,,1.0,,,77.0
24,"Lockyer, Tarkyn",9,5,9,18,2,,,4.0,1.0,4.0,1.0,1.0,1.0,,,6.0,12.0,1.0,2.0,1.0,,,85.0
8,"Lumumba, Heritier",10,2,7,17,,,,3.0,3.0,3.0,,2.0,,1.0,,5.0,12.0,,,6.0,3.0,,100.0
5,"Maxwell, Nick",10,12,9,19,,1.0,,6.0,6.0,,1.0,3.0,1.0,1.0,,5.0,14.0,2.0,,12.0,3.0,,100.0
7,"Medhurst, Paul",6,2,3,9,1,,,5.0,,1.0,1.0,1.0,,1.0,,4.0,5.0,,,,,,86.0
10,"Pendlebury, Scott",11,3,12,23,2,1.0,,9.0,3.0,3.0,4.0,1.0,1.0,,2.0,10.0,13.0,,,1.0,1.0,1.0,73.0
20,"Reid, Ben",6,3,6,12,,,,3.0,4.0,,,2.0,,1.0,,2.0,10.0,1.0,,4.0,,,94.0
39,"Shaw, Heath",9,4,8,17,,,,2.0,5.0,2.0,1.0,,1.0,,,6.0,8.0,1.0,,7.0,3.0,,94.0
22,"Sidebottom, Steele",11,4,10,21,,,,7.0,3.0,4.0,1.0,2.0,1.0,,,10.0,10.0,,,3.0,2.0,1.0,72.0
36,"Swan, Dane",8,2,13,21,,1.0,,6.0,1.0,3.0,5.0,1.0,3.0,,,8.0,13.0,,,2.0,1.0,,74.0
13,"Thomas, Dale",14,8,11,25,,1.0,,6.0,3.0,3.0,1.0,5.0,1.0,2.0,,9.0,15.0,1.0,,4.0,,,85.0
34,"Toovey, Alan",3,1,4,7,,2.0,,4.0,1.0,1.0,,1.0,,,,1.0,4.0,,,2.0,2.0,,100.0
21,"Wellingham, Sharrod",14,4,10,24,,,,4.0,3.0,3.0,5.0,4.0,,1.0,,8.0,16.0,1.0,,3.0,3.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,76,151,335,12,14.0,32.0,94.0,40.0,52.0,36.0,45.0,19.0,21.0,2.0,133.0,197.0,15.0,9.0,60.0,23.0,8.0,
Opposition,Opposition,198,92,154,352,12,13.0,40.0,78.0,38.0,54.0,36.0,41.0,21.0,19.0,4.0,138.0,208.0,11.0,12.0,47.0,25.0,8.0,
