Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 107d,13 (10-0-3 76.92%),8 (0.62),←,
21,"Bell, Daniel",21y 148d,27 (17-1-9 64.81%),,←,
32,"Bruce, Cameron",26y 343d,145 (75-1-69 52.07%),173 (1.19),←,
41,"Carroll, Nathan",25y 323d,40 (18-1-21 46.25%),1 (0.03),←,
36,"Davey, Aaron",23y 90d,63 (38-1-24 61.11%),93 (1.48),←,
18,"Green, Brad",25y 179d,147 (77-1-69 52.72%),194 (1.32),←,
4,"Holland, Ben",29y 121d,178 (94-1-83 53.09%),164 (0.92),53 (32-1-20 61.32%),40 (0.75)
40,"Jamar, Mark",23y 30d,42 (21-1-20 51.19%),13 (0.31),←,
16,"Johnstone, Travis",26y 53d,144 (74-1-69 51.74%),104 (0.72),←,
2,"Jones, Nathan",18y 231d,7 (3-1-3 50.00%),2 (0.29),←,
23,"McDonald, James",29y 338d,176 (87-1-88 49.72%),45 (0.26),←,
5,"McLean, Brock",20y 181d,46 (27-1-18 59.78%),24 (0.52),←,
7,"Miller, Brad",23y 64d,74 (36-1-37 49.32%),23 (0.31),←,
9,"Neitz, David",31y 229d,285 (137-0-148 48.07%),599 (2.10),←,
33,"Pickett, Byron",29y 28d,194 (128-1-65 66.24%),170 (0.88),19 (13-1-5 71.05%),9 (0.47)
27,"Rivers, Jared",21y 325d,60 (33-1-26 55.83%),4 (0.07),←,
24,"Robertson, Russell",27y 288d,189 (96-1-92 51.06%),334 (1.77),←,
12,"Sylvia, Colin",20y 304d,35 (19-1-15 55.71%),19 (0.54),←,
10,"Ward, Daniel",29y 61d,117 (46-1-70 39.74%),28 (0.24),←,
45,"Whelan, Matthew",26y 299d,123 (63-1-59 51.63%),13 (0.11),←,
34,"White, Jeff",29y 201d,230 (115-1-114 50.22%),99 (0.43),198 (102-1-95 51.77%),81 (0.41)
13,"Yze, Adem",28y 352d,256 (120-1-135 47.07%),224 (0.88),←,
Totals,Totals,25y 145d,2591 (1334-20-1237 51.49%),2334 (0.90),,
C,"Daniher, Neale",45y 205d,209 (106-1-102 50.96%),,←,
