Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 226d,111 (67-2-42 61.26%),30 (0.27),←,
21,"Barry, Leo",31y 47d,228 (133-1-94 58.55%),56 (0.25),←,
42,"Bevan, Paul",23y 282d,79 (48-2-29 62.03%),20 (0.25),←,
14,"Bird, Craig",19y 166d,13 (8-1-4 65.38%),5 (0.38),←,
6,"Bolton, Craig",28y 35d,164 (100-2-62 61.59%),25 (0.15),135 (83-2-50 62.22%),15 (0.11)
24,"Bolton, Jude",28y 112d,201 (112-3-86 56.47%),94 (0.47),←,
32,"Buchanan, Amon",25y 269d,102 (61-2-39 60.78%),53 (0.52),←,
10,"Everitt, Peter",34y 63d,281 (109-3-169 39.32%),383 (1.36),29 (16-1-12 56.90%),16 (0.55)
1,"Hall, Barry",31y 148d,231 (119-3-109 52.16%),556 (2.41),143 (85-2-56 60.14%),412 (2.88)
15,"Jack, Kieren",21y 7d,16 (9-1-6 59.38%),4 (0.25),←,
16,"Jolly, Darren",26y 242d,134 (74-2-58 55.97%),49 (0.37),86 (54-2-30 63.95%),38 (0.44)
17,"Kennelly, Tadhg",27y 4d,148 (94-1-53 63.85%),29 (0.20),←,
31,"Kirk, Brett",31y 254d,185 (106-3-76 58.11%),75 (0.41),←,
9,"Malceski, Nick",23y 325d,52 (37-1-14 72.12%),28 (0.54),←,
29,"Mattner, Martin",25y 334d,112 (69-1-42 62.05%),17 (0.15),14 (9-1-4 67.86%),3 (0.21)
3,"McVeigh, Jarrad",23y 89d,95 (57-2-36 61.05%),58 (0.61),←,
33,"Moore, Jarred",22y 121d,23 (15-1-7 67.39%),14 (0.61),←,
5,"OKeefe, Ryan",27y 163d,155 (92-2-61 60.00%),170 (1.10),←,
19,"OLoughlin, Michael",31y 136d,284 (164-4-116 58.45%),495 (1.74),←,
26,"Playfair, Henry",25y 165d,60 (35-1-24 59.17%),37 (0.62),8 (6-0-2 75.00%),8 (1.00)
25,"Richards, Ted",25y 176d,93 (55-2-36 60.22%),26 (0.28),60 (36-2-22 61.67%),7 (0.12)
30,"Roberts-Thomson, Lewis",24y 301d,88 (57-1-30 65.34%),10 (0.11),←,
Totals,Totals,26y 200d,2855 (1621-41-1193 56.78%),2234 (0.78),,
C,"Roos, Paul",45y 8d,146 (90-2-54 62.33%),,←,
