St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",21y 345d,85 (47-0-38 55.29%),51 (0.60),←,
3,"Burke, Nathan",29y 91d,255 (117-2-136 46.27%),93 (0.36),←,
16,"Carr, Matthew",20y 130d,4 (3-0-1 75.00%),,←,
31,"Elliott, Tim",22y 238d,20 (11-0-9 55.00%),6 (0.30),←,
10,"Everitt, Peter",25y 5d,118 (60-1-57 51.27%),194 (1.64),←,
14,"Francis, Tony",30y 37d,149 (78-2-69 53.02%),107 (0.72),7 (4-0-3 57.14%),4 (0.57)
25,"Hall, Barry",22y 89d,38 (23-0-15 60.53%),29 (0.76),←,
35,"Harvey, Robert",27y 260d,210 (108-2-100 51.90%),123 (0.59),←,
7,"Hayes, Lenny",19y 114d,3 (2-0-1 66.67%),,←,
24,"Heatley, Jason",27y 76d,50 (32-0-18 64.00%),145 (2.90),47 (29-0-18 61.70%),137 (2.91)
8,"Hudghton, Max",22y 248d,48 (28-0-20 58.33%),1 (0.02),←,
23,"Loewe, Stewart",30y 350d,262 (121-1-140 46.37%),506 (1.93),←,
26,"McLaren, Joe",21y 148d,31 (14-0-17 45.16%),15 (0.48),←,
11,"Mitchell, Gavin",26y 131d,65 (29-0-36 44.62%),53 (0.82),29 (16-0-13 55.17%),35 (1.21)
1,"Peckett, Justin",26y 215d,124 (60-1-63 48.79%),10 (0.08),←,
28,"Ryan, Damien",21y 278d,37 (18-0-19 48.65%),6 (0.16),7 (4-0-3 57.14%),
19,"Sziller, Steven",26y 144d,84 (46-0-38 54.76%),33 (0.39),←,
4,"Thompson, Andrew",26y 199d,52 (32-0-20 61.54%),35 (0.67),←,
32,"Traianidis, Jason",24y 182d,35 (19-0-16 54.29%),27 (0.77),←,
15,"Wakelin, Darryl",24y 270d,83 (46-0-37 55.42%),8 (0.10),←,
33,"Walton, Ben",19y 177d,7 (4-0-3 57.14%),4 (0.57),←,
20,"Young, Matthew",26y 233d,85 (47-0-38 55.29%),18 (0.21),64 (38-0-26 59.38%),12 (0.19)
Totals,Totals,24y 263d,1845 (945-9-891 51.22%),1464 (0.79),,
C,"Watson, Tim",37y 299d,7 (4-0-3 57.14%),,←,
