Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",22y 12d,12 (10-0-2 83.33%),,←,
23,"Franklin, Lance",29y 231d,245 (157-1-87 64.29%),784 (3.20),63 (48-0-15 76.19%),204 (3.24)
39,"Grundy, Heath",30y 107d,211 (134-2-75 63.98%),23 (0.11),←,
4,"Hannebery, Dan",25y 206d,168 (111-2-55 66.67%),82 (0.49),←,
5,"Heeney, Isaac",20y 135d,36 (26-0-10 72.22%),43 (1.19),←,
29,"Hewett, George",20y 263d,22 (18-0-4 81.82%),17 (0.77),←,
15,"Jack, Kieren",29y 81d,208 (131-3-74 63.70%),144 (0.69),←,
12,"Kennedy, Josh",28y 89d,181 (119-2-60 66.30%),112 (0.62),168 (114-2-52 68.45%),108 (0.64)
11,"Laidler, Jeremy",27y 43d,82 (57-1-24 70.12%),7 (0.09),56 (42-0-14 75.00%),5 (0.09)
44,"Lloyd, Jake",22y 363d,67 (50-0-17 74.63%),17 (0.25),←,
31,"Marsh, Harrison",22y 248d,6 (4-0-2 66.67%),,←,
21,"McGlynn, Ben",31y 42d,169 (103-2-64 61.54%),194 (1.15),125 (80-2-43 64.80%),166 (1.33)
3,"McVeigh, Jarrad",31y 163d,286 (177-4-105 62.59%),192 (0.67),←,
6,"Mitchell, Tom",23y 109d,63 (41-0-22 65.08%),36 (0.57),←,
35,"Naismith, Sam",24y 63d,11 (8-0-3 72.73%),2 (0.18),←,
13,"Nankervis, Toby",22y 36d,12 (7-0-5 58.33%),3 (0.25),←,
41,"Papley, Tom",20y 66d,18 (14-0-4 77.78%),26 (1.44),←,
26,"Parker, Luke",23y 328d,125 (86-1-38 69.20%),100 (0.80),←,
24,"Rampe, Dane",26y 107d,96 (67-1-28 70.31%),6 (0.06),←,
42,"Richards, Xavier",23y 145d,10 (8-0-2 80.00%),12 (1.20),←,
16,"Rohan, Gary",25y 102d,77 (50-1-26 65.58%),64 (0.83),←,
40,"Smith, Nick",28y 97d,165 (106-2-57 64.85%),9 (0.05),←,
Totals,Totals,25y 138d,2270 (1484-22-764 65.37%),1873 (0.83),,
C,"Longmire, John",45y 261d,147 (101-2-44 69.39%),,←,
