North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 72d,131 (66-1-64 50.76%),138 (1.05),←,
11,"Archer, Glenn",21y 135d,44 (25-0-19 56.82%),14 (0.32),←,
17,"Barnett, John",18y 356d,3 (1-0-2 33.33%),2 (0.67),←,
12,"Blakey, John",28y 13d,170 (73-0-97 42.94%),45 (0.26),35 (21-0-14 60.00%),7 (0.20)
39,"Campbell, Warren",19y 291d,10 (6-0-4 60.00%),13 (1.30),←,
18,"Carey, Wayne",23y 71d,92 (51-0-41 55.43%),221 (2.40),←,
23,"Clarkson, Alastair",26y 101d,89 (40-2-47 46.07%),60 (0.67),←,
27,"Crocker, Darren",27y 133d,125 (56-1-68 45.20%),78 (0.62),←,
6,"Fairley, Ian",29y 322d,168 (82-2-84 49.40%),148 (0.88),←,
26,"Ishchenko, Alex",30y 108d,127 (56-0-71 44.09%),36 (0.28),55 (30-0-25 54.55%),11 (0.20)
34,"King, David",22y 152d,15 (9-0-6 60.00%),3 (0.20),←,
7,"Laidley, Dani",27y 132d,87 (51-1-35 59.20%),12 (0.14),35 (22-0-13 62.86%),1 (0.03)
35,"Longmire, John",23y 218d,127 (62-1-64 49.21%),415 (3.27),←,
4,"Martyn, Mick",25y 340d,128 (64-1-63 50.39%),11 (0.09),←,
31,"McKernan, Corey",20y 230d,17 (11-0-6 64.71%),17 (1.00),←,
13,"Nichols, Trent",25y 121d,73 (26-1-46 36.30%),69 (0.95),13 (9-0-4 69.23%),20 (1.54)
3,"Rock, Anthony",23y 311d,83 (46-0-37 55.42%),73 (0.88),←,
2,"Schwass, Wayne",25y 252d,116 (58-0-58 50.00%),67 (0.58),←,
24,"Sholl, Craig",26y 219d,103 (55-0-48 53.40%),19 (0.18),←,
15,"Smith, Ross",29y 184d,190 (92-2-96 48.95%),34 (0.18),←,
10,"Stevens, Anthony",23y 35d,81 (43-0-38 53.09%),34 (0.42),←,
Totals,Totals,25y 7d,1979 (973-12-994 49.17%),1509 (0.76),,
C,"Pagan, Denis",46y 316d,39 (24-0-15 61.54%),,←,
