Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 110d,60 (12-0-48 20.00%),8 (0.13),←,
9,"Beams, Dayne",28y 47d,149 (82-2-65 55.70%),149 (1.00),39 (6-0-33 15.38%),31 (0.79)
13,"Berry, Jarrod",20y 54d,18 (3-0-15 16.67%),10 (0.56),←,
8,"Bewick, Rohan",28y 172d,101 (31-0-70 30.69%),71 (0.70),←,
23,"Cameron, Charlie",23y 269d,75 (47-1-27 63.33%),93 (1.24),2 (0-0-2 0.00%),6 (3.00)
3,"Christensen, Allen",26y 316d,100 (54-0-46 54.00%),86 (0.86),35 (5-0-30 14.29%),30 (0.86)
20,"Cox, Cedric",20y 224d,9 (2-0-7 22.22%),2 (0.22),←,
27,"Gardiner, Darcy",22y 190d,64 (16-0-48 25.00%),4 (0.06),←,
30,"Hipwood, Eric",20y 199d,32 (7-0-25 21.88%),43 (1.34),←,
2,"Hodge, Luke",33y 289d,307 (180-2-125 58.96%),193 (0.63),2 (0-0-2 0.00%),
35,"Lester, Ryan",25y 217d,104 (30-0-74 28.85%),45 (0.43),←,
12,"Martin, Stefan",31y 134d,138 (32-1-105 23.55%),39 (0.28),81 (18-0-63 22.22%),16 (0.20)
36,"Mathieson, Rhys",21y 80d,25 (6-0-19 24.00%),16 (0.64),←,
32,"Mayes, Sam",23y 315d,97 (27-0-70 27.84%),26 (0.27),←,
6,"McCluggage, Hugh",20y 28d,20 (4-0-16 20.00%),8 (0.40),←,
25,"McStay, Daniel",22y 280d,62 (13-0-49 20.97%),31 (0.50),←,
16,"Rayner, Cam",18y 161d,2 (0-0-2 0.00%),1 (0.50),←,
18,"Robertson, Nick",22y 301d,49 (7-0-42 14.29%),7 (0.14),←,
28,"Taylor, Lewis",23y 42d,87 (18-0-69 20.69%),64 (0.74),←,
14,"Walker, Josh",25y 139d,62 (25-1-36 41.13%),68 (1.10),29 (6-0-23 20.69%),33 (1.14)
29,"Witherden, Alex",19y 202d,11 (2-0-9 18.18%),2 (0.18),←,
15,"Zorko, Dayne",29y 50d,124 (37-0-87 29.84%),136 (1.10),←,
Totals,Totals,24y 24d,1696 (635-7-1054 37.44%),1102 (0.65),,
C,"Fagan, Chris",56y 281d,24 (5-0-19 20.83%),,←,
