Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",10,4,7,17,,1.0,4.0,10.0,2.0,4.0,5.0,1.0,,1.0,,10.0,8.0,,1.0,3.0,,,89.0
5,"Boyd, Matthew",11,,8,19,,,,,5.0,3.0,2.0,2.0,,,,5.0,12.0,,,4.0,,,85.0
17,"Boyd, Tom",7,3,3,10,,,17.0,6.0,2.0,,3.0,1.0,1.0,1.0,,8.0,3.0,,,2.0,,,87.0
15 ↓,"Campbell, Tom",4,5,7,11,,,32.0,3.0,1.0,1.0,2.0,,,,,7.0,4.0,1.0,,2.0,,,66.0
8,"Crameri, Stewart",3,1,10,13,,1.0,,5.0,,1.0,2.0,2.0,,1.0,,7.0,7.0,,,3.0,,,86.0
6,"Dahlhaus, Luke",14,3,23,37,1,,,7.0,2.0,8.0,4.0,3.0,1.0,,1.0,13.0,25.0,,,1.0,,1.0,78.0
31,"Dale, Bailey",4,1,5,9,,,,1.0,,1.0,,1.0,,1.0,,2.0,7.0,,,1.0,,1.0,81.0
35,"Daniel, Caleb",9,3,10,19,,,,2.0,1.0,3.0,,3.0,1.0,,,5.0,13.0,,,1.0,1.0,2.0,85.0
29,"Dickson, Tory",6,4,9,15,3,,,5.0,,1.0,1.0,3.0,,1.0,,5.0,9.0,1.0,3.0,,1.0,,80.0
1,"Grant, Jarrad",7,2,6,13,1,,2.0,2.0,1.0,2.0,1.0,2.0,,,,3.0,9.0,,1.0,1.0,,,80.0
7 ↑,"Hunter, Lachie",3,1,7,10,,,,2.0,,,3.0,,,,,6.0,3.0,,,1.0,,,22.0
39,"Johannisen, Jason",14,5,8,22,,,,3.0,2.0,6.0,1.0,2.0,,1.0,,3.0,18.0,,,,,1.0,83.0
11,"Macrae, Jack",13,5,16,29,,1.0,,5.0,1.0,3.0,6.0,3.0,1.0,1.0,,13.0,16.0,,,2.0,2.0,1.0,85.0
38,"Morris, Dale",7,9,6,13,,,,1.0,3.0,1.0,,1.0,,,,2.0,12.0,,,3.0,,,92.0
2,"Murphy, Robert",12,4,10,22,,,,1.0,7.0,3.0,,2.0,,1.0,,5.0,16.0,,,1.0,3.0,,81.0
42,"Picken, Liam",11,4,10,21,,,,9.0,3.0,2.0,5.0,4.0,,,,9.0,13.0,,,,,,86.0
28,"Prudden, Josh",7,2,4,11,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,5.0,6.0,,,2.0,,,84.0
43,"Redpath, Jack",6,5,1,7,1,1.0,2.0,10.0,,2.0,,,,,,3.0,4.0,2.0,2.0,2.0,,,97.0
23,"Roughead, Jordan",5,2,4,9,,,,7.0,1.0,,1.0,2.0,,1.0,,3.0,6.0,,,9.0,,,94.0
9,"Stringer, Jake",12,6,5,17,1,2.0,,3.0,,5.0,1.0,5.0,,2.0,,4.0,12.0,,1.0,,,1.0,89.0
3,"Wallis, Mitch",10,,16,26,2,,,4.0,1.0,2.0,3.0,5.0,4.0,2.0,2.0,8.0,17.0,,,,,,86.0
10,"Wood, Easton",7,4,8,15,,,,3.0,1.0,2.0,,3.0,,1.0,,5.0,9.0,1.0,,3.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,73,183,365,9,10.0,57.0,93.0,34.0,51.0,41.0,46.0,9.0,14.0,3.0,131.0,229.0,5.0,8.0,41.0,8.0,7.0,
Opposition,Opposition,209,106,184,393,10,12.0,41.0,86.0,41.0,49.0,40.0,42.0,14.0,9.0,3.0,153.0,245.0,19.0,14.0,50.0,4.0,8.0,
