Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 141d,71 (37-0-34 52.11%),30 (0.42),←,
29,"Beaumont, Simon",22y 216d,27 (15-0-12 55.56%),13 (0.48),←,
21,"Bradley, Craig",34y 267d,280 (170-2-108 61.07%),198 (0.71),←,
20,"Brown, Fraser",27y 333d,142 (81-1-60 57.39%),86 (0.61),←,
16,"Camporeale, Scott",22y 340d,75 (46-0-29 61.33%),54 (0.72),←,
34,"De Iulio, Ron",26y 93d,85 (48-0-37 56.47%),61 (0.72),←,
45,"Franchina, Anthony",20y 279d,14 (5-0-9 35.71%),2 (0.14),←,
36,"Hamill, Aaron",20y 331d,39 (15-0-24 38.46%),31 (0.79),←,
33,"Hogg, Matthew",29y 208d,161 (84-3-74 53.11%),39 (0.24),102 (60-1-41 59.31%),35 (0.34)
43,"Koutoufides, Anthony",25y 180d,123 (72-1-50 58.94%),93 (0.76),←,
22,"Manton, Glenn",25y 46d,91 (53-0-38 58.24%),28 (0.31),70 (42-0-28 60.00%),24 (0.34)
3,"Massie, Kris",18y 48d,3 (1-0-2 33.33%),1 (0.33),←,
5,"McKay, Andrew",28y 3d,122 (75-1-46 61.89%),19 (0.16),←,
18,"Murphy, Justin",22y 84d,61 (34-0-27 55.74%),65 (1.07),49 (25-0-24 51.02%),56 (1.14)
19,"Pearce, Brad",26y 335d,66 (39-0-27 59.09%),135 (2.05),64 (39-0-25 60.94%),134 (2.09)
11,"Porter, Mark",21y 279d,18 (6-0-12 33.33%),4 (0.22),←,
7,"Ratten, Brett",27y 6d,158 (91-0-67 57.59%),39 (0.25),←,
23,"Rice, Dean",30y 122d,169 (75-1-93 44.67%),75 (0.44),53 (30-0-23 56.60%),32 (0.60)
14,"Sexton, Michael",27y 134d,164 (98-1-65 60.06%),17 (0.10),←,
1,"Silvagni, Stephen",31y 47d,242 (154-1-87 63.84%),158 (0.65),←,
30,"White, Adam",22y 189d,19 (9-0-10 47.37%),7 (0.37),←,
8,"Whitnall, Lance",18y 328d,34 (14-0-20 41.18%),47 (1.38),←,
Totals,Totals,25y 66d,2164 (1222-11-931 56.47%),1202 (0.56),,
C,"Parkin, David",55y 308d,461 (271-2-188 59.00%),,298 (184-2-112 62.08%),
