Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Campbell, Tom",2,1,3,5,,,5.0,,1.0,1.0,,4.0,2.0,4.0,,3.0,1.0,,,2.0,,,90.0
17,"Cooney, Adam",11,2,5,16,2,,,3.0,4.0,1.0,3.0,1.0,,1.0,,8.0,8.0,,,2.0,,,87.0
4,"Cross, Daniel",8,5,15,23,,,1.0,3.0,3.0,3.0,3.0,2.0,,1.0,,7.0,16.0,,,4.0,,1.0,85.0
6,"Dahlhaus, Luke",4,,11,15,1,,,,,3.0,3.0,1.0,,1.0,,6.0,7.0,,,1.0,,2.0,88.0
29,"Dickson, Tory",4,3,4,8,,1.0,,1.0,,,,2.0,2.0,1.0,,4.0,5.0,,1.0,,,,74.0
13,"Giansiracusa, Daniel",5,4,6,11,1,,,2.0,1.0,2.0,,2.0,,2.0,,2.0,10.0,,,,,1.0,87.0
44,"Goodes, Brett",7,4,7,14,,,,,4.0,1.0,,3.0,1.0,,,4.0,9.0,,,5.0,,1.0,87.0
16,"Griffen, Ryan",19,2,11,30,1,1.0,,3.0,2.0,6.0,8.0,3.0,2.0,1.0,,16.0,17.0,,,3.0,1.0,1.0,81.0
7,"Higgins, Shaun",4,3,4,8,,,,1.0,,4.0,,1.0,1.0,1.0,,3.0,5.0,,,1.0,,1.0,74.0
19,"Jones, Liam",7,6,2,9,4,1.0,,1.0,,1.0,,1.0,2.0,1.0,,6.0,4.0,2.0,5.0,,,,96.0
21,"Liberatore, Tom",4,1,6,10,,,,5.0,,,2.0,2.0,2.0,1.0,,6.0,5.0,,,1.0,,,83.0
33,"Lower, Nick",7,3,3,10,,,,3.0,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,6.0,,,1.0,,,77.0
27,"Minson, Will",6,1,5,11,,,32.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,,5.0,5.0,,,4.0,,,94.0
38,"Morris, Dale",7,1,5,12,,,,1.0,4.0,1.0,,1.0,4.0,,,5.0,6.0,,,6.0,,,98.0
2,"Murphy, Robert",16,6,6,22,,1.0,,,1.0,3.0,,4.0,,2.0,,5.0,16.0,1.0,1.0,2.0,1.0,,91.0
42,"Picken, Liam",10,1,4,14,,,,1.0,3.0,,,5.0,5.0,2.0,,5.0,10.0,,,2.0,,,91.0
23,"Roughead, Jordan",1,,3,4,,,,3.0,1.0,,,2.0,,1.0,,3.0,1.0,,,6.0,,,99.0
14 ↑,"Smith, Clay",8,2,3,11,,,,3.0,,3.0,1.0,1.0,4.0,1.0,,5.0,6.0,,,3.0,,,64.0
25,"Stevens, Koby",9,4,10,19,1,,,2.0,,3.0,1.0,3.0,,3.0,,7.0,12.0,1.0,,1.0,,,72.0
3,"Wallis, Mitch",9,2,13,22,,,,6.0,,4.0,5.0,,5.0,,,11.0,11.0,,,1.0,,,81.0
10 ↓,"Wood, Easton",,,,,,,,,,,,1.0,,1.0,,,,,,,,,8.0
31,"Young, Tom",14,4,4,18,,,,3.0,9.0,,,4.0,2.0,,,7.0,10.0,1.0,,5.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,55,130,292,10,8.0,38.0,45.0,37.0,39.0,30.0,48.0,34.0,29.0,,120.0,170.0,5.0,7.0,50.0,2.0,7.0,
Opposition,Opposition,241,127,159,400,20,15.0,25.0,50.0,28.0,62.0,38.0,52.0,29.0,34.0,6.0,136.0,274.0,12.0,22.0,51.0,15.0,16.0,
