Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",11,6,2,13,2,,,7.0,,3.0,2.0,,1.0,,,3.0,9.0,1.0,2.0,1.0,1.0,,
10,"Ashcroft, Marcus",9,7,4,13,,,,2.0,6.0,1.0,,1.0,,,,2.0,10.0,,,1.0,6.0,,
20,"Black, Simon",11,4,12,23,1,3.0,,4.0,,4.0,4.0,1.0,1.0,1.0,2.0,15.0,10.0,1.0,1.0,3.0,1.0,,
36,"Bradshaw, Daniel",3,2,,3,1,,,,,2.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,
16,"Brown, Jonathan",6,7,6,12,,1.0,,2.0,,3.0,,3.0,1.0,1.0,,5.0,8.0,2.0,2.0,5.0,,,
19,"Charman, Jamie",8,4,1,9,,,8.0,2.0,,4.0,2.0,2.0,3.0,2.0,,7.0,3.0,2.0,,1.0,,,
32,"Hart, Shaun",13,6,8,21,1,,,4.0,4.0,4.0,5.0,1.0,2.0,1.0,,9.0,12.0,,1.0,3.0,,,
1,"Headland, Des",21,8,7,28,3,,2.0,7.0,1.0,7.0,4.0,2.0,,1.0,3.0,10.0,19.0,2.0,,4.0,,,
2,"Johnson, Chris",4,3,8,12,,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,9.0,,,5.0,1.0,,
23,"Leppitsch, Justin",12,5,5,17,,,1.0,2.0,5.0,3.0,,,,,,4.0,10.0,,,10.0,4.0,,
11,"Lynch, Alastair",4,,2,6,1,2.0,,1.0,,,,,2.0,,,4.0,2.0,,,,,,
43,"McDonald, Beau",1,2,4,5,,,23.0,2.0,,1.0,,1.0,,1.0,,3.0,3.0,,,4.0,,,
4,"McRae, Craig",7,1,4,11,3,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,5.0,6.0,,,2.0,,,
15,"Michael, Mal",7,6,7,14,,,2.0,1.0,2.0,1.0,2.0,,1.0,,,6.0,8.0,1.0,,11.0,1.0,,
8,"Notting, Tim",2,1,1,3,1,1.0,,,,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,,,
13,"Pike, Martin",16,7,4,20,,,,2.0,3.0,5.0,3.0,1.0,1.0,,,5.0,14.0,1.0,,3.0,3.0,,
6,"Power, Luke",5,3,4,9,1,,,3.0,1.0,1.0,2.0,,1.0,,,5.0,5.0,,1.0,2.0,,,
5,"Scott, Brad",17,6,10,27,1,,,2.0,3.0,7.0,4.0,2.0,3.0,,,9.0,19.0,1.0,,1.0,1.0,,
22,"Scott, Chris",11,5,3,14,,,,1.0,5.0,,,1.0,1.0,1.0,,3.0,12.0,,,1.0,,,
34,"Shattock, Aaron",4,2,1,5,,,,3.0,,1.0,,2.0,,1.0,,2.0,4.0,1.0,,1.0,,,
3,"Voss, Michael",11,5,3,14,1,2.0,,3.0,,2.0,2.0,3.0,,2.0,,5.0,9.0,1.0,2.0,3.0,,,
33,"White, Darryl",10,6,10,20,,,2.0,3.0,5.0,1.0,3.0,3.0,1.0,,1.0,13.0,7.0,4.0,,8.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,96,106,299,16,12.0,38.0,54.0,37.0,54.0,35.0,25.0,20.0,11.0,6.0,124.0,181.0,19.0,11.0,72.0,20.0,,
Opposition,Opposition,184,84,102,286,11,5.0,31.0,50.0,34.0,49.0,31.0,34.0,11.0,20.0,,119.0,171.0,11.0,11.0,52.0,8.0,,
