Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 333d,200 (88-0-112 44.00%),148 (0.74),←,
16,"Bowden, Patrick",24y 289d,58 (12-1-45 21.55%),62 (1.07),8 (4-0-4 50.00%),7 (0.88)
24,"Coughlan, Mark",24y 30d,79 (29-0-50 36.71%),35 (0.44),←,
3,"Deledio, Brett",19y 32d,30 (14-0-16 46.67%),17 (0.57),←,
41,"Foley, Nathan",20y 254d,13 (5-0-8 38.46%),2 (0.15),←,
33,"Hartigan, Brent",21y 43d,34 (12-0-22 35.29%),3 (0.09),←,
31,"Hyde, Chris",23y 284d,55 (14-0-41 25.45%),12 (0.22),←,
23,"Jackson, Daniel",20y 25d,21 (6-0-15 28.57%),4 (0.19),←,
39,"Kellaway, Andrew",30y 178d,164 (74-0-90 45.12%),27 (0.16),←,
13,"Knobel, Trent",25y 362d,73 (39-1-33 54.11%),12 (0.16),19 (9-0-10 47.37%),4 (0.21)
27,"Krakouer, Andrew",23y 105d,82 (26-0-56 31.71%),81 (0.99),←,
22,"Meyer, Danny",19y 290d,7 (5-0-2 71.43%),1 (0.14),←,
1,"Newman, Chris",24y 2d,84 (28-0-56 33.33%),10 (0.12),←,
26,"Pattison, Adam",20y 76d,5 (3-0-2 60.00%),1 (0.20),←,
15,"Pettifer, Kayne",24y 118d,67 (28-0-39 41.79%),66 (0.99),←,
14,"Polo, Dean",19y 288d,3 (2-0-1 66.67%),3 (1.00),←,
4,"Raines, Andrew",20y 73d,15 (7-0-8 46.67%),,←,
12,"Richardson, Matthew",31y 62d,224 (98-0-126 43.75%),661 (2.95),←,
5,"Simmonds, Troy",27y 311d,134 (66-0-68 49.25%),93 (0.69),30 (14-0-16 46.67%),27 (0.90)
30,"Tambling, Richard",19y 250d,19 (11-0-8 57.89%),13 (0.68),←,
32,"Tivendale, Greg",27y 31d,152 (62-0-90 40.79%),102 (0.67),←,
21,"Tuck, Shane",24y 147d,33 (14-0-19 42.42%),16 (0.48),←,
Totals,Totals,23y 229d,1552 (643-2-907 41.43%),1369 (0.88),,
C,"Wallace, Terry",47y 158d,178 (93-2-83 52.81%),,30 (14-0-16 46.67%),
