Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 281d,56 (27-1-28 49.11%),94 (1.68),←,
15,"Bolton, Shai",26y 151d,143 (72-4-67 51.75%),174 (1.22),8 (4-0-4 50.00%),9 (1.13)
8,"Brayshaw, Andrew",25y 181d,155 (72-2-81 47.10%),54 (0.35),←,
5,"Chapman, Heath",23y 97d,50 (28-2-20 58.00%),2 (0.04),←,
6,"Clark, Jordan",24y 204d,111 (63-2-46 57.66%),23 (0.21),79 (42-2-35 54.43%),8 (0.10)
36,"Cox, Brennan",26y 268d,120 (54-1-65 45.42%),32 (0.27),←,
4,"Darcy, Sean",26y 330d,115 (54-2-59 47.83%),46 (0.40),←,
43,"Dudley, Isaiah",22y 8d,7 (4-0-3 57.14%),6 (0.86),←,
28,"Erasmus, Neil",21y 157d,26 (11-0-15 42.31%),2 (0.08),←,
32,"Frederick, Michael",24y 356d,87 (49-1-37 56.90%),98 (1.13),←,
9,"Jackson, Luke",23y 221d,104 (61-2-41 59.62%),76 (0.73),52 (24-1-27 47.12%),46 (0.88)
44,"Johnson, Matthew",22y 53d,46 (20-1-25 44.57%),8 (0.17),←,
25,"Pearce, Alex",29y 333d,131 (63-2-66 48.85%),7 (0.05),←,
16,"Reid, Murphy",18y 282d,9 (4-0-5 44.44%),9 (1.00),←,
13,"Ryan, Luke",29y 91d,164 (77-2-85 47.56%),3 (0.02),←,
3,"Serong, Caleb",24y 88d,112 (57-2-53 51.79%),31 (0.28),←,
14,"Sharp, Jeremy",23y 268d,55 (24-1-30 44.55%),20 (0.36),32 (16-1-15 51.56%),13 (0.41)
29,"Simpson, Cooper",20y 84d,3 (2-0-1 66.67%),,←,
39,"Switkowski, Sam",28y 169d,94 (46-1-47 49.47%),57 (0.61),←,
35,"Treacy, Josh",22y 277d,65 (36-1-28 56.15%),96 (1.48),←,
20,"Voss, Patrick",21y 313d,12 (5-0-7 41.67%),12 (1.00),←,
34,"Wagner, Corey",28y 46d,46 (14-1-31 31.52%),6 (0.13),27 (12-1-14 46.30%),
23,"Worner, Karl",22y 326d,16 (8-0-8 50.00%),,←,
Totals,Totals,24y 120d,1727 (851-28-848 49.28%),856 (0.50),,
C,"Longmuir, Justin",44y 107d,116 (57-2-57 50.00%),,←,
