Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 236d,73 (13-0-60 17.81%),8 (0.11),←,
4,"Bastinac, Ryan",27y 43d,161 (75-0-86 46.58%),91 (0.57),40 (8-0-32 20.00%),25 (0.63)
9,"Beams, Dayne",28y 173d,165 (86-2-77 52.73%),163 (0.99),55 (10-0-45 18.18%),45 (0.82)
13,"Berry, Jarrod",20y 180d,34 (7-0-27 20.59%),18 (0.53),←,
3,"Christensen, Allen",27y 77d,117 (58-0-59 49.57%),97 (0.83),52 (9-0-43 17.31%),41 (0.79)
27,"Gardiner, Darcy",22y 316d,81 (20-0-61 24.69%),4 (0.05),←,
30,"Hipwood, Eric",20y 325d,49 (11-0-38 22.45%),74 (1.51),←,
2,"Hodge, Luke",34y 50d,321 (183-2-136 57.32%),194 (0.60),16 (3-0-13 18.75%),1 (0.06)
12,"Martin, Stefan",31y 260d,155 (36-1-118 23.55%),40 (0.26),98 (22-0-76 22.45%),17 (0.17)
36,"Mathieson, Rhys",21y 206d,34 (9-0-25 26.47%),18 (0.53),←,
6,"McCluggage, Hugh",20y 154d,37 (8-0-29 21.62%),17 (0.46),←,
46,"McInerney, Oscar",24y 25d,14 (4-0-10 28.57%),13 (0.93),←,
25,"McStay, Daniel",23y 41d,76 (17-0-59 22.37%),50 (0.66),←,
16,"Rayner, Cam",18y 287d,19 (4-0-15 21.05%),19 (1.00),←,
10,"Rich, Daniel",28y 58d,180 (56-1-123 31.39%),102 (0.57),←,
18,"Robertson, Nick",23y 62d,65 (11-0-54 16.92%),9 (0.14),←,
5,"Robinson, Mitch",29y 58d,165 (63-1-101 38.48%),89 (0.54),65 (12-0-53 18.46%),31 (0.48)
37,"Starcevich, Brandon",19y 11d,1 (0-0-1 0.00%),,←,
28,"Taylor, Lewis",23y 168d,104 (22-0-82 21.15%),80 (0.77),←,
14,"Walker, Josh",25y 265d,71 (28-1-42 40.14%),68 (0.96),38 (9-0-29 23.68%),33 (0.87)
29,"Witherden, Alex",19y 328d,28 (6-0-22 21.43%),3 (0.11),←,
15,"Zorko, Dayne",29y 176d,141 (41-0-100 29.08%),161 (1.14),←,
Totals,Totals,24y 209d,2091 (758-8-1325 36.25%),1318 (0.63),,
C,"Fagan, Chris",57y 42d,41 (9-0-32 21.95%),,←,
