Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barnard, Paul",22y 145d,7 (2-0-5 28.57%),3 (0.43),←,
16,"Bone, Randall",21y 237d,17 (10-0-7 58.82%),16 (0.94),5 (2-0-3 40.00%),3 (0.60)
5,"Collins, Andrew",30y 74d,182 (123-0-59 67.58%),33 (0.18),←,
26,"Cooper, Paul",27y 93d,78 (47-0-31 60.26%),9 (0.12),←,
9,"Crawford, Shane",20y 302d,51 (30-0-21 58.82%),48 (0.94),←,
13,"Dear, Paul",28y 192d,114 (75-0-39 65.79%),79 (0.69),←,
34,"Graham, Mark",22y 117d,35 (19-0-16 54.29%),4 (0.11),←,
15,"Harford, Daniel",18y 111d,5 (2-0-3 40.00%),3 (0.60),←,
22,"Hargreaves, Tim",20y 39d,19 (10-0-9 52.63%),28 (1.47),←,
17,"Hudson, Paul",24y 353d,109 (69-0-40 63.30%),221 (2.03),←,
11,"Jarman, Darren",28y 161d,101 (64-0-37 63.37%),119 (1.18),←,
24,"Langford, Chris",32y 187d,267 (192-1-74 72.10%),31 (0.12),←,
12,"Lawrence, Stephen",26y 77d,108 (69-0-39 63.89%),22 (0.20),←,
20,"Maginness, Scott",28y 340d,122 (81-0-41 66.39%),7 (0.06),←,
28,"McDonald, Alex",25y 145d,43 (25-0-18 58.14%),24 (0.56),←,
8,"Minton-Connell, Simon",26y 73d,77 (18-0-59 23.38%),240 (3.12),12 (5-0-7 41.67%),21 (1.75)
44,"Platten, John",32y 113d,211 (147-0-64 69.67%),201 (0.95),←,
29,"Tallis, Rayden",20y 29d,32 (16-0-16 50.00%),8 (0.25),←,
25,"Taylor, Jason",26y 288d,69 (36-0-33 52.17%),30 (0.43),62 (35-0-27 56.45%),26 (0.42)
6,"Taylor, Richard",21y 359d,9 (5-0-4 55.56%),6 (0.67),←,
30,"Woods, Tony",26y 6d,41 (20-0-21 48.78%),10 (0.24),10 (4-0-6 40.00%),
Totals,Totals,25y 112d,1697 (1060-1-636 62.46%),1142 (0.67),,
C,"Knights, Peter",43y 100d,96 (35-0-61 36.46%),,37 (19-0-18 51.35%),
